identifier,sku,category,brand,name,url,price,promo_start,promo_end
3251,8436532162749,Componentes > Caixas > Micro-ATX,,Caixa Nox Coolbay MX Preta USB 3.0 (NXCBAYMX),https://www.pcdiga.com/2/16695/Caixa-Nox-Coolbay-MX-Preta-USB-3-0-NXCBAYMX,24.9,2016-09-16,
743,4716659805618,Redes / Comunicação > Routers,,Modem Router Asus 4G-N12 LTE (90IG01I0-BM3G00),https://www.pcdiga.com/2/16679/Modem-Router-Asus-4G-N12-LTE-90IG01I0-BM3G00,147.19,2016-09-16,
3301,8436532162848,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Nox Krom Korps Preto (NXKROMKRPS),https://www.pcdiga.com/2/16674/Rato-Nox-Krom-Korps-Preto-NXKROMKRPS,37.9,2016-09-16,
1597,790069396618,Redes / Comunicação > Switch > Rede,,Switch DLinkgo Gigabit 16 Portas 10/100/1000Mbps (GO-SW-16G),https://www.pcdiga.com/2/16657/Switch-DLinkgo-Gigabit-16-Portas-10-100-1000Mbps-GO-SW-16G,74.89,2016-09-16,
2496,740617239768,Periféricos > Ratos/Teclados > Tapetes,,Tapete HyperX FURY Pro Gaming (Medium) (HX-MPFP-M),https://www.pcdiga.com/2/16642/Tapete-HyperX-FURY-Pro-Gaming-Medium-HX-MPFP-M,12.9,2016-09-16,
2495,740617239751,Periféricos > Ratos/Teclados > Tapetes,,Tapete HyperX FURY Pro Gaming (Small) (HX-MPFP-SM),https://www.pcdiga.com/2/16641/Tapete-HyperX-FURY-Pro-Gaming-Small-HX-MPFP-SM,9.9,2016-09-16,
3702,4250288172241,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Roccat Tyon 8200DPI Branco (ROC-11-851),https://www.pcdiga.com/2/16627/Rato-Roccat-Tyon-8200DPI-Branco-ROC-11-851,86.9,2016-09-16,
1017,8436545567173,SmartPhones > Android,,Smartphone Bq Aquaris E5 4G 1GB/8GB Preto/Branco (C000070),https://www.pcdiga.com/2/16622/Smartphone-Bq-Aquaris-E5-4G-1GB-8GB-Preto-Branco-C000070,184,2016-09-16,
4195,4044155093674,Periféricos > Audio > Auriculares,,Auricular Sennheiser OCX 686G Sports Verde (506226),https://www.pcdiga.com/2/16620/Auricular-Sennheiser-OCX-686G-Sports-Verde-506226,74.89,2016-09-16,
2285,740617236934,Armazenamento > Cartões Memória > MicroSD,,Kingston MicroSDHC I U3 32GB Class10 c/Adap (SDCA3/32GB),https://www.pcdiga.com/2/16614/Kingston-MicroSDHC-I-U3-32GB-Class10-c-Adap-SDCA3-32GB,16.9,2016-09-16,
2284,740617231328,Armazenamento > Cartões Memória > MicroSD,,Kingston MicroSDXC I U1 64GB Class10 c/Adap (SDCA10/64GB),https://www.pcdiga.com/2/16612/Kingston-MicroSDXC-I-U1-64GB-Class10-c-Adap-SDCA10-64GB,32.9,2016-09-16,
4943,8809213767715,Periféricos > Ratos/Teclados > Ratos > Sem Fio,,Rato Zalman M520W Vermelho (ZM-520W),https://www.pcdiga.com/2/17775/Rato-Zalman-M520W-Vermelho-ZM-520W,14.9,2016-09-16,
4938,8809213767401,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Zalman Preto (ZM-HPS300),https://www.pcdiga.com/2/17774/Auscultadores-Zalman-Preto-ZM-HPS300,19.9,2016-09-16,
4932,8809213767821,Componentes > Caixas > ATX,,Caixa Zalman R1 Branca,https://www.pcdiga.com/2/17772/Caixa-Zalman-R1-Branca,49.9,2016-09-16,
2192,6901443054343,SmartPhones > Android,,"Honor 6 Plus 5.5"" 32GB Dual Branco by Huawei (PE-TL10)",https://www.pcdiga.com/2/17766/Honor-6-Plus-5-5-32GB-Dual-Branco-by-Huawei-PE-TL10,249,2016-09-16,
4518,6935364091651,SmartPhones > Acessórios,,PowerBank TP-Link 10000mAh USB 5V/1A 5V/2A (PB50),https://www.pcdiga.com/2/17764/PowerBank-TP-Link-10000mAh-USB-5V-1A-5V-2A-PB50,39.9,2016-09-16,
1883,4719331323318,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,Gráfica Gigabyte R7 370 OC 2GB GDDR5 (GV-R737WF2OC-2GD),https://www.pcdiga.com/2/17759/Grafica-Gigabyte-R7-370-OC-2GB-GDDR5-GV-R737WF2OC-2GD,159.9,2016-09-16,
1882,4719331323288,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,Gráfica Gigabyte R9 380 G1 4GB GDDR5 (GV-R938G1 GAMING-4GD),https://www.pcdiga.com/2/17758/Grafica-Gigabyte-R9-380-G1-4GB-GDDR5-GV-R938G1-GAMING-4GD,239.9,2016-09-16,
1881,4719331323301,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,Gráfica Gigabyte R9 380 OC 2GB GDDR5 (GV-R938WF2OC-2GD),https://www.pcdiga.com/2/17757/Grafica-Gigabyte-R9-380-OC-2GB-GDDR5-GV-R938WF2OC-2GD,216.9,2016-09-16,
4727,4949268790857,SmartPhones > Acessórios,,Wacom 2 Pontas caneta Bamboo cs-160/cs-170 (ACK-20610),https://www.pcdiga.com/2/17747/Wacom-2-Pontas-caneta-Bamboo-cs-160-cs-170-ACK-20610,4.9,2016-09-16,
1323,843591045735,Componentes > Fontes Alimentação,,Fonte Corsair RM1000i (CP-9020084-EU),https://www.pcdiga.com/2/17744/Fonte-Corsair-RM1000i-CP-9020084-EU,199.9,2016-09-16,
3222,4716123314912,Componentes > Ventoinhas > 120mm,,Ventoinha Noctua 600-800RPM 120mm (NF-S12A ULN),https://www.pcdiga.com/2/17739/Ventoinha-Noctua-600-800RPM-120mm-NF-S12A-ULN,19.9,2016-09-16,
3221,4716123314929,Componentes > Ventoinhas > 120mm,,Ventoinha Noctua 900-1200RPM 120mm (NF-S12A PWM),https://www.pcdiga.com/2/17738/Ventoinha-Noctua-900-1200RPM-120mm-NF-S12A-PWM,19.9,2016-09-16,
3220,4716123314905,Componentes > Ventoinhas > 120mm,,Ventoinha Noctua 700-1200RPM 120mm (NF-S12A FLX),https://www.pcdiga.com/2/17737/Ventoinha-Noctua-700-1200RPM-120mm-NF-S12A-FLX,19.9,2016-09-16,
3334,5060301690732,Componentes > Caixas > Extended-ATX,,NZXT Phantom 630 Windowed Edition Branca (CA-P630W-W1),https://www.pcdiga.com/2/17735/NZXT-Phantom-630-Windowed-Edition-Branca-CA-P630W-W1,139.9,2016-09-16,
924,4718755057380,"Periféricos > Monitores > Ecrã mais 25""",,"Monitor BenQ 27"" LED EW2750ZL (9H.LDELB.QBE)",https://www.pcdiga.com/2/17725/Monitor-BenQ-27-LED-EW2750ZL-9H-LDELB-QBE,249.9,2016-09-16,
3606,8787594,Computadores > Raspberry Pi,,Caixa Vermelha/Branca Raspberry Pi B+/Pi 2B (878-7594),https://www.pcdiga.com/2/17721/Caixa-Vermelha-Branca-Raspberry-Pi-B-Pi-2B-878-7594,14.9,2016-09-16,
1657,8715946221526,Periféricos > Impressoras > POS / Talões,,Impressora Pos Epson TM-U220B Série Preta (C31C514057LG),https://www.pcdiga.com/2/17717/Impressora-Pos-Epson-TM-U220B-Serie-Preta-C31C514057LG,165.9,2016-09-16,
598,4716659750215,Computadores > Mini PCs,,PC Asus VivoPC VM60-G093R i5-3337U (90MS0061-M00930),https://www.pcdiga.com/2/17712/PC-Asus-VivoPC-VM60-G093R-i5-3337U-90MS0061-M00930,449.9,2016-09-16,
4999,4897016415326,Periféricos > Audio > Auscultadores > Sem Fio,,Auscultadores Minix NT-II s/ fio Bluetooth v3.0 (MINIX NT-2),https://www.pcdiga.com/2/17710/Auscultadores-Minix-NT-II-s-fio-Bluetooth-v3-0-MINIX-NT-2,54.89,2016-09-16,
3416,8436532172472,Periféricos > Ratos/Teclados > Tapetes,,Tapete Ozone OceloteWorld Aluminum Pro (OZOCELOTEWORLD),https://www.pcdiga.com/2/17709/Tapete-Ozone-OceloteWorld-Aluminum-Pro-OZOCELOTEWORLD,29.9,2016-09-16,
3767,8806085691254,Periféricos > Audio > Auriculares,,Auriculares Samsung c/Mic HS130 Azul (EO-HS1303LEGWW),https://www.pcdiga.com/2/17699/Auriculares-Samsung-c-Mic-HS130-Azul-EO-HS1303LEGWW,13.9,2016-09-16,
3766,8806085691230,Periféricos > Audio > Auriculares,,Auriculares Samsung c/Mic HS130 Rosa (EO-HS1303PEGWW),https://www.pcdiga.com/2/17698/Auriculares-Samsung-c-Mic-HS130-Rosa-EO-HS1303PEGWW,13.9,2016-09-16,
4874,6943279406729,SmartPhones > Android,,"SmartPhone Wiko Rainbow Up 5"" 8GB Quad Core Preto",https://www.pcdiga.com/2/17688/SmartPhone-Wiko-Rainbow-Up-5-8GB-Quad-Core-Preto,139.9,2016-09-16,
4873,6943279406309,SmartPhones > Android,,"SmartPhone Wiko Highway Pure 4.8"" 4G 16GB Preto/Cinza",https://www.pcdiga.com/2/17682/SmartPhone-Wiko-Highway-Pure-4-8-4G-16GB-Preto-Cinza,169,2016-09-16,
4872,6943279406330,SmartPhones > Android,,"SmartPhone Wiko Highway Pure 4.8"" 4G 16GB Branco/Cinza",https://www.pcdiga.com/2/17678/SmartPhone-Wiko-Highway-Pure-4-8-4G-16GB-Branco-Cinza,169,2016-09-16,
1322,843591045650,Componentes > Fontes Alimentação,,Fonte Corsair RM850i (CP-9020083-EU),https://www.pcdiga.com/2/17665/Fonte-Corsair-RM850i-CP-9020083-EU,169.9,2016-09-16,
2191,6901443061433,SmartPhones > Android,,Huawei G Play Mini G650 Dourado (HUAWEI CHC-U01),https://www.pcdiga.com/2/17664/Huawei-G-Play-Mini-G650-Dourado-HUAWEI-CHC-U01,159.9,2016-09-16,
717,4716659971849,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Asus ROG Sica (90MP00B1-B0UA00),https://www.pcdiga.com/2/17656/Rato-Asus-ROG-Sica-90MP00B1-B0UA00,44.9,2016-09-16,
2190,6901443058075,SmartPhones > SmartBand,,Smartband Huawei TalkBand B2 Dourada,https://www.pcdiga.com/2/17642/Smartband-Huawei-TalkBand-B2-Dourada,175.9,2016-09-16,
396,4712900094183,Componentes > Placas Gráficas > PCI-E > ATI/AMD,,Gráfica Asus STRIX R9 380 DC2OC-2GD5-GAMING(90YV08D0-M0NA00),https://www.pcdiga.com/2/17614/Grafica-Asus-STRIX-R9-380-DC2OC-2GD5-GAMING90YV08D0-M0NA00,199.9,2016-09-16,
847,848447008469,Periféricos > Audio > Auriculares,,Auriculares BEATS UrBeats Rosa (MH9U2ZM/A),https://www.pcdiga.com/2/17602/Auriculares-BEATS-UrBeats-Rosa-MH9U2ZM-A,69.9,2016-09-16,
845,848447008407,Periféricos > Audio > Auriculares,,Auriculares BEATS UrBeats Azul (MH9Q2ZM/A),https://www.pcdiga.com/2/17600/Auriculares-BEATS-UrBeats-Azul-MH9Q2ZM-A,69.9,2016-09-16,
844,848447010349,Periféricos > Audio > Auriculares,,Auriculares BEATS Tour Preto Titanium (MHAH2ZM/A),https://www.pcdiga.com/2/17599/Auriculares-BEATS-Tour-Preto-Titanium-MHAH2ZM-A,114.89,2016-09-16,
843,848447006779,Periféricos > Audio > Auriculares,,Auriculares BEATS Tour Vermelho (MH8E2ZM/A),https://www.pcdiga.com/2/17598/Auriculares-BEATS-Tour-Vermelho-MH8E2ZM-A,114.89,2016-09-16,
842,848447003914,Periféricos > Audio > Auriculares,,Auriculares BEATS Tour Preto (MH6V2ZM/A),https://www.pcdiga.com/2/17597/Auriculares-BEATS-Tour-Preto-MH6V2ZM-A,114.89,2016-09-16,
841,848447004416,Periféricos > Audio > Auriculares,,Auriculares BEATS Tour Branco (MH7Y2ZM/A),https://www.pcdiga.com/2/17592/Auriculares-BEATS-Tour-Branco-MH7Y2ZM-A,114.89,2016-09-16,
852,848447012671,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores BEATS Solo2 Rosa (MHBH2ZM/A),https://www.pcdiga.com/2/17591/Auscultadores-BEATS-Solo2-Rosa-MHBH2ZM-A,149.9,2016-09-16,
851,848447012633,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores BEATS Solo2 Vermelho (MH8Y2ZM/A),https://www.pcdiga.com/2/17590/Auscultadores-BEATS-Solo2-Vermelho-MH8Y2ZM-A,149.9,2016-09-16,
850,848447012657,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores BEATS Solo2 Cinza (MH982ZM/A),https://www.pcdiga.com/2/17588/Auscultadores-BEATS-Solo2-Cinza-MH982ZM-A,149.9,2016-09-16,
840,848447012756,Periféricos > Audio > Auriculares,,Auriculares BEATS Powerbeats2 Wireless Rosa/Cinza(MHBK2ZM/A),https://www.pcdiga.com/2/17585/Auriculares-BEATS-Powerbeats2-Wireless-Rosa-CinzaMHBK2ZM-A,149.9,2016-09-16,
2283,740617229837,Armazenamento > Cartões Memória > MicroSD,,Kingston MicroSDHC I U1 16GB Class10 c/Adap (SDCA10/16GB),https://www.pcdiga.com/2/16611/Kingston-MicroSDHC-I-U1-16GB-Class10-c-Adap-SDCA10-16GB,9.9,2016-09-16,
2282,740617229912,Armazenamento > Cartões Memória > MicroSD,,Kingston MicroSDHC I U1 32GB Class10 c/Adap (SDCA10/32GB),https://www.pcdiga.com/2/16610/Kingston-MicroSDHC-I-U1-32GB-Class10-c-Adap-SDCA10-32GB,15.9,2016-09-16,
4334,813810019830,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato SteelSeries Rival Branco (62278),https://www.pcdiga.com/2/16605/Rato-SteelSeries-Rival-Branco-62278,59.9,2016-09-16,
1524,5397063621750,"Periféricos > Monitores > Ecrã mais 25""",,"Monitor Curvo Dell 34"" LED Ultrasharp (U3415W)",https://www.pcdiga.com/2/16595/Monitor-Curvo-Dell-34-LED-Ultrasharp-U3415W,778.9,2016-09-16,
3522,5033588045144,Periféricos > Audio > Auriculares,,Auricular Bluetooth Plantronics Explorer 10 (202341-05),https://www.pcdiga.com/2/16592/Auricular-Bluetooth-Plantronics-Explorer-10-202341-05,16.9,2016-09-16,
4680,pbe-m5-400,Redes / Comunicação > Access Point,,PowerBeam Ubiquiti M5 (PBE-M5-400),https://www.pcdiga.com/2/16590/PowerBeam-Ubiquiti-M5-PBE-M5-400,99.9,2016-09-16,
1596,790069269912,Redes / Comunicação > Switch > Rede,,Switch D-Link Gigabit 24Port (DGS-1024D),https://www.pcdiga.com/2/16570/Switch-D-Link-Gigabit-24Port-DGS-1024D,99.9,2016-09-16,
1572,790069383465,Armazenamento > NAS,,NAS D-Link ShareCenter Cloud 2 baias (DNS-327L),https://www.pcdiga.com/2/16568/NAS-D-Link-ShareCenter-Cloud-2-baias-DNS-327L,164.91,2016-09-16,
1595,790069365676,Redes / Comunicação > Switch > Rede,,Switch DLinkgo Gigabit 5 Portas 10/100/1000Mbps (GO-SW-5G),https://www.pcdiga.com/2/16563/Switch-DLinkgo-Gigabit-5-Portas-10-100-1000Mbps-GO-SW-5G,17.9,2016-09-16,
1559,790069392504,Redes / Comunicação > Vigilância,,D-Link Câmara Vigilância Wireless Day/Night (DCS-5020L),https://www.pcdiga.com/2/16561/D-Link-Camara-Vigilancia-Wireless-Day-Night-DCS-5020L,94.89,2016-09-16,
1548,790069370540,Redes / Comunicação > Placas Rede > Wireless/Wifi,,Adaptador DLinkgo USB Wireless N 150 (GO-USB-N150),https://www.pcdiga.com/2/16560/Adaptador-DLinkgo-USB-Wireless-N-150-GO-USB-N150,7.5,2016-09-16,
1593,790069332388,Redes / Comunicação > Switch > Rede,,Switch D-Link Gigabit 48Port 10/100/1000 (DGS-1210-48),https://www.pcdiga.com/2/16555/Switch-D-Link-Gigabit-48Port-10-100-1000-DGS-1210-48,349.9,2016-09-16,
1412,649528770950,Armazenamento > Discos Internos > SSD > PCI-e / mSata,,SSD Crucial MX200 500GB mSATA (CT500MX200SSD3),https://www.pcdiga.com/2/16552/SSD-Crucial-MX200-500GB-mSATA-CT500MX200SSD3,159.9,2016-09-16,
1411,649528770998,Armazenamento > Discos Internos > SSD > PCI-e / mSata,,SSD Crucial MX200 500GB M.2 Type 2260DS (CT500MX200SSD6),https://www.pcdiga.com/2/16551/SSD-Crucial-MX200-500GB-M-2-Type-2260DS-CT500MX200SSD6,159.9,2016-09-16,
3300,8436532162800,Periféricos > Ratos/Teclados > Acessórios,,Nox Krom Bungee Preto (NXKROMBNG),https://www.pcdiga.com/2/16544/Nox-Krom-Bungee-Preto-NXKROMBNG,9.9,2016-09-16,
343,4716659692751,SmartPhones > Capas / Bolsas,,View Flip Cover Asus Zenfone 6 Branca (90XB00RA-BSL0P0),https://www.pcdiga.com/2/16519/View-Flip-Cover-Asus-Zenfone-6-Branca-90XB00RA-BSL0P0,8.91,2016-09-16,
342,4716659688860,SmartPhones > Capas / Bolsas,,Bumper Case Asus Zenfone 6 Preta (90XB00RA-BSL0E0),https://www.pcdiga.com/2/16517/Bumper-Case-Asus-Zenfone-6-Preta-90XB00RA-BSL0E0,4.9,2016-09-16,
3521,5033588042075,Periféricos > Audio > Auriculares,,Auriculares Plantronics BackBeat FIT Azul (200450-05),https://www.pcdiga.com/2/16488/Auriculares-Plantronics-BackBeat-FIT-Azul-200450-05,94.89,2016-09-16,
1915,4719331547196,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Gigabyte Pro-Laser Gaming Preto (FORCE M7 THOR),https://www.pcdiga.com/2/16484/Rato-Gigabyte-Pro-Laser-Gaming-Preto-FORCE-M7-THOR,26,2016-09-16,
1914,4719331548162,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Gigabyte Laser Preto (GM-M6580X),https://www.pcdiga.com/2/16481/Rato-Gigabyte-Laser-Preto-GM-M6580X,13.9,2016-09-16,
4868,6943279406118,SmartPhones > Android,,"SmartPhone Wiko Ridge 4G 5"" 16GB Branco/Dourado",https://www.pcdiga.com/2/16460/SmartPhone-Wiko-Ridge-4G-5-16GB-Branco-Dourado,169,2016-09-16,
3852,8806086458726,"Armazenamento > Discos Externos > USB 2.5""",,"SSD Externo Samsung T1 2.5"" 500GB (MU-PS500B/EU)",https://www.pcdiga.com/2/16414/SSD-Externo-Samsung-T1-2-5-500GB-MU-PS500B-EU,159.9,2016-09-16,
1167,4719512047842,Periféricos > Ratos/Teclados > Tapetes,,Tapete CM Storm SWIFT-RX S (Pequeno) 3mm (SGS-4110-KSMM1),https://www.pcdiga.com/2/16413/Tapete-CM-Storm-SWIFT-RX-S-Pequeno-3mm-SGS-4110-KSMM1,9,2016-09-16,
5001,4897016415234,Periféricos > Comandos,,Minix AirMouse NEO A2 Lite c/ teclado 2.4GHz Wireless,https://www.pcdiga.com/2/16409/Minix-AirMouse-NEO-A2-Lite-c-teclado-2-4GHz-Wireless,32.9,2016-09-16,
921,4718755056536,"Periféricos > Monitores > Ecrã mais 25""",,"Monitor BenQ 27"" LED RL2755HM (9H.LD8LB.QBE)",https://www.pcdiga.com/2/16389/Monitor-BenQ-27-LED-RL2755HM-9H-LD8LB-QBE,299,2016-09-16,
1409,649528770929,"Armazenamento > Discos Internos > SSD > 2.5""",,SSD Crucial MX200 500GB (CT500MX200SSD1),https://www.pcdiga.com/2/16202/SSD-Crucial-MX200-500GB-CT500MX200SSD1,156.9,2016-09-16,
1127,4719512047378,Computadores > Portáteis > Acessórios > Bases/Docks,,Base Cooler Master NotePal ErgoStand III (R9-NBS-E32K-GP),https://www.pcdiga.com/2/16179/Base-Cooler-Master-NotePal-ErgoStand-III-R9-NBS-E32K-GP,39.9,2016-09-16,
1820,8716309079198,Tablets > Acessórios,,Caneta Gembird Stylus 2-in-1 (TA-SP-003),https://www.pcdiga.com/2/16170/Caneta-Gembird-Stylus-2-in-1-TA-SP-003,4.9,2016-09-16,
1819,8716309080996,Tablets > Acessórios,,Caneta Gembird Stylus 2-in-1 (TA-SP-005),https://www.pcdiga.com/2/16169/Caneta-Gembird-Stylus-2-in-1-TA-SP-005,4.9,2016-09-16,
3392,8436532172458,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Ozone Blast ST (OZBLASTST),https://www.pcdiga.com/2/16153/Auscultadores-Ozone-Blast-ST-OZBLASTST,49.9,2016-09-16,
3391,8436532172427,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Ozone Blast 7.1 Ocelote (OZBLASTOCELOTE),https://www.pcdiga.com/2/16152/Auscultadores-Ozone-Blast-7-1-Ocelote-OZBLASTOCELOTE,71.91,2016-09-16,
3390,8436532172441,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores Ozone Blast 4HX Multiplataforma (OZBLAST4HX),https://www.pcdiga.com/2/16151/Auscultadores-Ozone-Blast-4HX-Multiplataforma-OZBLAST4HX,69.9,2016-09-16,
1793,8716309080231,Cablagem > Audio / Video,,Cabo Gembird HDMI/Mini HDMI 3m (CC-HDMI4C-10),https://www.pcdiga.com/2/16149/Cabo-Gembird-HDMI-Mini-HDMI-3m-CC-HDMI4C-10,6.9,2016-09-16,
1829,8716309083089,"Armazenamento > Caixas Externas > SATA 2.5""",,"Gembird 2.5"" HDD SATA USB2.0 Preta (EE2-U2S-5)",https://www.pcdiga.com/2/16141/Gembird-2-5-HDD-SATA-USB2-0-Preta-EE2-U2S-5,6.9,2016-09-16,
4507,6935364032951,Redes / Comunicação > PowerLine,,PowerLine TP-Link AV500 WiFi Kit (TL-WPA4230PKIT),https://www.pcdiga.com/2/16140/PowerLine-TP-Link-AV500-WiFi-Kit-TL-WPA4230PKIT,87.8,2016-09-16,
445,4716659830955,SmartPhones > Capas / Bolsas,,Zen Case Asus p/Zenfone 5 A500KL Preta (90XB00RA-BSL230),https://www.pcdiga.com/2/16120/Zen-Case-Asus-p-Zenfone-5-A500KL-Preta-90XB00RA-BSL230,6.9,2016-09-16,
25,5600413201954,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores 1Life HS:Cyber (1IFEHSCYBER),https://www.pcdiga.com/2/16087/Auscultadores-1Life-HS-Cyber-1IFEHSCYBER,19.9,2016-09-16,
24,5600413201947,Periféricos > Audio > Auscultadores > Com Fio,,Auscultadores 1Life HS:Cyber 7.1 (1IFEHSCYBER71),https://www.pcdiga.com/2/16086/Auscultadores-1Life-HS-Cyber-7-1-1IFEHSCYBER71,27.9,2016-09-16,
3701,4250288114647,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato Roccat Kone Pure 5000DPI Desert Strike (ROC-11-713),https://www.pcdiga.com/2/16076/Rato-Roccat-Kone-Pure-5000DPI-Desert-Strike-ROC-11-713,56.9,2016-09-16,
976,8436545518489,Tablets > Capas / Bolsas,,Duo Case Bq Tesla 2 W8 Black (E000444),https://www.pcdiga.com/2/16069/Duo-Case-Bq-Tesla-2-W8-Black-E000444,19.9,2016-09-16,
975,8436545515938,SmartPhones > Capas / Bolsas,,Gummie Cover Bq Aquaris E6 Verde (11BQFUN265),https://www.pcdiga.com/2/16068/Gummie-Cover-Bq-Aquaris-E6-Verde-11BQFUN265,8.91,2016-09-16,
974,8436545515914,SmartPhones > Capas / Bolsas,,Gummie Cover Bq Aquaris E6 Roxa (11BQFUN263),https://www.pcdiga.com/2/16067/Gummie-Cover-Bq-Aquaris-E6-Roxa-11BQFUN263,8.91,2016-09-16,
999,8436545518960,Tablets > Peliculas,,Película Proteção BQ Edison 3 Mini (E000452),https://www.pcdiga.com/2/16063/Pelicula-Protecao-BQ-Edison-3-Mini-E000452,7.9,2016-09-16,
973,8436545562161,Tablets > Capas / Bolsas,,Duo Case Bq Edison 3 Mini Azul (E000474),https://www.pcdiga.com/2/16060/Duo-Case-Bq-Edison-3-Mini-Azul-E000474,13.9,2016-09-16,
971,8436545518373,SmartPhones > Capas / Bolsas,,Gummie Cover Bq Aquaris E5 4G LTE Verde (E000433),https://www.pcdiga.com/2/16055/Gummie-Cover-Bq-Aquaris-E5-4G-LTE-Verde-E000433,6.9,2016-09-16,
3030,4719072343125,Componentes > Motherboards > Intel > Socket 1150,,Motherboard MSI H97 PC Mate,https://www.pcdiga.com/2/16048/Motherboard-MSI-H97-PC-Mate,84.89,2016-09-16,
3029,4719072323905,Componentes > Motherboards > Intel > Socket 1150,,Motherboard MSI H81M-P32L,https://www.pcdiga.com/2/16046/Motherboard-MSI-H81M-P32L,54.89,2016-09-16,
2963,4719072353056,Componentes > Placas Gráficas > PCI-E > NVidia,,Gráfica MSI GT740 2GB (N740-2GD3),https://www.pcdiga.com/2/16045/Grafica-MSI-GT740-2GB-N740-2GD3,89.9,2016-09-16,
1016,8436545518281,SmartPhones > Android,,Smartphone Bq Aquaris E5 4G 1GB/16GB Preto/Branco (C000066),https://www.pcdiga.com/2/16037/Smartphone-Bq-Aquaris-E5-4G-1GB-16GB-Preto-Branco-C000066,195,2016-09-16,
2465,740617236118,Armazenamento > Pens > USB 3.0,,Kingston DataTraveler 101 G3 64GB 3.0 - DT101G3/64GB,https://www.pcdiga.com/2/16030/Kingston-DataTraveler-101-G3-64GB-3-0-DT101G3-64GB,18.91,2016-09-16,
1792,8716309082761,Cablagem > Audio / Video,,Cabo Gembird HDMI v1.4  M/M 1.8m Preto (CC-HDMI4L-6),https://www.pcdiga.com/2/16011/Cabo-Gembird-HDMI-v1-4-M-M-1-8m-Preto-CC-HDMI4L-6,4.9,2016-09-16,
1624,743172047618,Periféricos > UPS/Tomadas,,UPS Eaton 5E 2000VA USB (5E2000iUSB),https://www.pcdiga.com/2/15995/UPS-Eaton-5E-2000VA-USB-5E2000iUSB,269.9,2016-09-16,
1623,743172047595,Periféricos > UPS/Tomadas,,UPS Eaton 5E 1100VA USB (5E1100iUSB),https://www.pcdiga.com/2/15994/UPS-Eaton-5E-1100VA-USB-5E1100iUSB,129.9,2016-09-16,
1622,743172047601,Periféricos > UPS/Tomadas,,UPS Eaton 5E 1500VA USB (5E1500iUSB),https://www.pcdiga.com/2/15993/UPS-Eaton-5E-1500VA-USB-5E1500iUSB,129.9,2016-09-16,
444,4716659830962,SmartPhones > Capas / Bolsas,,Zen Case Asus p/Zenfone 5 A500 Branca (90XB00RA-BSL240),https://www.pcdiga.com/2/15984/Zen-Case-Asus-p-Zenfone-5-A500-Branca-90XB00RA-BSL240,4.9,2016-09-16,
142,4711421912150,Periféricos > Ratos/Teclados > Ratos > Com Fio,,Rato A4tech Bloody Terminator Laser Gaming Preto (TL9),https://www.pcdiga.com/2/15977/Rato-A4tech-Bloody-Terminator-Laser-Gaming-Preto-TL9,35.01,2016-09-16,
998,8436545518496,Tablets > Peliculas,,Película Proteção BQ Tesla 2 W8 (E000445),https://www.pcdiga.com/2/15968/Pelicula-Protecao-BQ-Tesla-2-W8-E000445,8.5,2016-09-16,
970,8436545515921,SmartPhones > Capas / Bolsas,,Gummie Cover Bq Aquaris E6 Azul (11BQFUN264),https://www.pcdiga.com/2/15967/Gummie-Cover-Bq-Aquaris-E6-Azul-11BQFUN264,9.9,2016-09-16,
1015,8436545513958,SmartPhones > Android,,Smartphone Bq Aquaris E6 FHD 16GB Preto/Branco (03BQAQU25),https://www.pcdiga.com/2/15966/Smartphone-Bq-Aquaris-E6-FHD-16GB-Preto-Branco-03BQAQU25,274.91,2016-09-16,
969,8436545559307,Tablets > Capas / Bolsas,,Duo Case Bq Edison 3 mini Preto (E000463),https://www.pcdiga.com/2/15965/Duo-Case-Bq-Edison-3-mini-Preto-E000463,19.9,2016-09-16,
4388,4047999330349,Armazenamento > Cartões Memória > MicroSD,,Toshiba MicroSDHC 32GB UHS-I C10 c/ Adap. (SD-C032UHS1(6A),https://www.pcdiga.com/2/15958/Toshiba-MicroSDHC-32GB-UHS-I-C10-c-Adap-SD-C032UHS16A,11.89,2016-09-16,
