ProductID,WebTitle,ModelNo
12973,Trend TRETR1214TC TR12 x 1/4 TCT Two Flute Cutter Long Shank,TRETR1214TC
57862,Stanley INT077404 Stud Finder 150,INT077404
78754,Festool DR 18/4 E FFP-Set 240v Quadrill in Systainer 2,DR 18/4 E FFP-Set
85880,Masterlock M40EURDNUM Excell Discus 4 Digit Combination 70mm Padlock,M40EURDNUM
58184,Metabo W18LTX 125mm Angle Grinder Kit 2 x 5.2ah Li-ion,W18LTX
31029,Bosch AVI93G Sanding Plate,AVI93G
101972,Panasonic EY37A2B 14.4v 18v Bluetooth Portable Radio Speaker System,EY37A2B
88100,Ryobi CJS1801L One+ Jigsaw With Laser 18v 1 x 1.4ah Li-ion battery,CJS1801L
49591,DeWalt DCK591M3 XR 18v 5pc Cordless Kit 3 x 4.0Ah Li-Ion Batteries,DCK591M3
86367,Milwaukee 48221902 Fastback II Flip Utility Knife with Spare Blade,48221902
51990,Festool BS 105 E-Set GB 240v Belt Sander in Systainer SYS Maxi,BS 105 E-Set GB
5724,Faithfull FAITDBUNOCTO Octopus 8 Arm Bungee Cord 910mm,FAITDBUNOCTO
30889,Makita B-09248 165mm x 20mm x 40T Specialized Cordless Circular Saw Blade,B-09248
29119,Milwaukee HD28IW-32C 28v Impact Wrench 2 x 3.0Ah,HD28IW-32C
51030,Ox Tools P018418 Pro Bucket Trowel - Stainless Steel - 7in / 180mm,P018418
51405,Festool PZ + BH 60-CE 9 Pozidrive Bits and CentrotecBit Holder in Box,PZ + BH 60-CE
5371,Plastikote PKT454 Metallic Brass 400 ml 454,PKT454
80494,Hitachi 711099 Keyless Chuck 2-13mm SDS Adapter,711099
90928,FEIN 92604160020 14.4v 2.0Ah Compact Li-Ion Battery,92604160020
78777,Sealey VS059 Brake Pad Thickness Gauge 8pc,VS059
60340,Makita B-09173 165mm x 20mm x 24T Specialized Cordless Circular Saw Blade,B-09173
50660,Oakey OAK26760 Coated Wood Sanding Kit 5 sheets,OAK26760
52551,Festool 497901 Folding rule ADGA,497901
60550,Festool TCL3 GB 240v Battery Charger for NiCd NiMH and Li-ion,TCL3 GB
24544,Bosch GSB192REA1 2 Gear Impact Drill 110v,GSB192REA1
88856,Makita DCL500Z 18v Cyclone Vacuum Cleaner Bare Unit Only,DCL500Z
55685,DeWalt DSBRACKET Spare Brackets for TOUGHSYSTEM Trolley,DSBRACKET
61940,Ox Tools P324608 Pro Adjustable Wrench Extra Wide Jaw 8in,P324608
33174,Sealey AK9128 Parallel Pin Punch Set 6pc,AK9128
84078,DeWalt DT20707-QZ Multi Tool Titanium Metal Blade 43 x 30mm,DT20707-QZ
81286,Dremel 26150707JA 75 Piece Multipurpose Accessory Set in Metal Tin,26150707JA
26655,Makita HM1203C SDS Max Demolition Hammer 240v,HM1203C
93197,Stanley STA597517 Fatmax Tech 3 Moto GP Pro Organiser,STA597517
92506,Window Shine WINVAC Cordless 2-In-1 Vacuum Window Cleaner,WINVAC
61450,C-Tec CT1 WHITE Tube Sealant 290ml Cartridge,CT1 WHITE
110718,"Draper H24FB Expert 1/2"" Sq. Dr. 640mm Flexible Handle Breaker Bar",H24FB
58077,Stanley STHT46011 Dual Colour Quick Square 12in,STHT46011
115438,Makita UH4861X/2 230v 480mm Electric Hedge Trimmer,UH4861X/2
2585,Stanley STA269267 Twin Kit Folding Hex Key Sets Metric 1.5-8mm Imp 5/64-1/4,STA269267
60335,Makita B-09204 85mm x 15mm x 20T Specialized Cordless Circular Saw Blade,B-09204
61815,Evolution Fasteners EVDBZ640 M6 x 40mm All Steel Ceiling Anchor X100,EVDBZ640
24417,Bosch BT170HD Heavy Duty Extendable Tripod 107mm - 165mm,BT170HD
87066,DeWalt DT70527-QZ Impact Bit Tic Tac PZ2 - 25mm x 25,DT70527-QZ
100544,Scheppach HM100MP 10in Variable Speed Sliding Mitre Saw 240v,HM100MP
49691,Stanley STA1TRA705T Heavy-Duty Staple 8mm 100pk0,STA1TRA705T
57580,Milwaukee 4932352976 Shockwave Impact Duty PZ2 50MM x 10,4932352976
94553,Makita P-90233 75 Piece Trade Drill Driver Bit Accessory Set,P-90233
51554,Festool 487010 Guide rail adapter - FS-OF 2000,487010
92568,Bosch GAL1830W 18v Wireless Charger and Docking Frame Kit,GAL1830W
33141,Sealey AK729 Breaker Bar 450mm 3/8inSq Drive,AK729
69776,Makita BPJ180RFE 18v LXT Biscuit Jointer Kit 2 x 3ah Li-ion,BPJ180RFE
57817,Panasonic EY78A1X31 18v/14.4v Dual Voltage Cordless Rotary SDS Hammer Drill Body Only,EY78A1X31
48846,Abus ABU64TI40TC 64ti/40 Titalium Padlock 40mm Twin Pack,ABU64TI40TC
60785,Stanley STA197483 Stackable Sortmaster Junior Organiser,STA197483
49584,Hitachi 705329 Drill & Bit Set In Case 102 Piece Set,705329
80661,FEIN ASCD18W2 18v 1/2in Impact Wrench 2 x 4.0ah,ASCD18W2
92815,Draper BGS/19 19 Piece Cobalt HSS Drill Bit Set,BGS/19
81029,Wiha WHA-38074 5pc VDE Slimline Torque Screwdriver Set,WHA-38074
12110,Teng TENM380042 M380042C Spark Plug Socket 18mm 3/8in Drive,TENM380042
63319,DeWalt DT2084-QZ Pack of 5 180mm Long Life Bi-Metal Jigsaw Blades,DT2084-QZ
58056,Metabo SB18LT 18v Combi Drill Body Only,SB18LT
94454,Bosch GAL3680CV 14.4v - 36v Multivolt Quick Charger,GAL3680CV
10501,Stanley STA015106 FatMax Coping Saw 0-15-106,STA015106
24545,Bosch GSB192REA2 240v Impact Drill 900w,GSB192REA2
6926,Irwin Quick-Grip Q/G59400 Handy Clamp 4in,Q/G59400
47874,Bosch 2608602536 Pro Ceramic Diamond blade 180mm x 25.4mm bore,2608602536
26193,Makita DDA341Z 14.4v LXT Angle Drill Bare Unit,DDA341Z
94603,DeWalt DT7391T-QZ Pack of 5 Pz2 x 50mm Impact Torsion Driver Bits,DT7391T-QZ
83862,Bolle IRIDPSI1.5 IRI-s Safety Glasses Clear Bifocal Reading Area +1.5,IRIDPSI1.5
47647,Evolution BELTSAND80 Belt Sander 40 X 303mm Belts x 3 80 Grit,BELTSAND80
47336,SPIT 011203 Clip Elec All-Purpose Cable Tie Base x 100,011203
81197,Bosch GOP300SCE 110v Multi Function Tool with 8 Accessories,GOP300SCE
6974,Irwin Quick-Grip Q/G512QC Quick Change Bar Clamp 12in,Q/G512QC
29123,Milwaukee HD28MS-0 28v Metal Circular Saw Bare Unit and Case,HD28MS-0
89545,Faithfull FAIST48MM Staples Size No. 4 - 8mm Pack 1250,FAIST48MM
30782,Stanley STA047681 FatMax Chalk Line Set,STA047681
29116,Milwaukee HD28AG115-32C 28v Angle Grinder Kit M28 2 x 3.0Ah,HD28AG115-32C
81234,Ox Tools P025630 Pro Combination Square 305mm / 12inch,P025630
33272,Sealey AK282 Multi-Coloured Socket Set 12pc 1/4inSq Drive 6pt WallDrive® Metric,AK282
8560,Stanley STA035445 1302 Long Life Rule 1m/3 0-35-445,STA035445
53302,Forgefix 100HCC0L Hinged Cover Cap White No. 10-12 Bag 100,100HCC0L
27154,Yale YSS0000NFP 200x310x200mm Small Digital Safe,YSS0000NFP
53958,Forgefix TF100 Timber Fix Screw Hex Head Green Anti-Corrosion 100mm Box 50,TF100
47648,Makita 164095-8 Rip Fence - Guide Rule For Circular Saws,164095-8
28349,Britool Expert BRIE030704B Socket Set 8 Piece Hex Bit 1/4 in Drive,BRIE030704B
29120,Milwaukee HD28JSB-32C 28v Body Grip Jigsaw,HD28JSB-32C
9508,Stanley STA210099 99E The Original Retractable Blade Knife,STA210099
110579,"Draper B44E Expert 1/4"" Sq. Dr. Quick Release Ratchet",B44E
70448,Hitachi 715000 61 Piece Screwdriver Bit Set In Case,715000
56284,Bosch GIM60L Professional Digital Inclinometer with Laser Point,GIM60L
25902,Bosch GSR 10.8-LI HX 10.8v Hex Drill Driver 2 x 2.0AH L-Boxx,GSR 10.8-LI HX
57913,FEIN BLK 1.3 TE Nibbler up to 1.3mm Trapezoid Sheet Metals 240v,BLK 1.3 TE
63589,Flex FLXCHE226 240v Universal Rotary Hammer Drill SDS-Plus,FLXCHE226
24630,Fein 63502126040 Multimaster 35mm Precision E-Cut Saw blade x 10,63502126040
9225,Stanley STA214563 Aviation Snip Straight,STA214563
89004,Faithfull FAIAXEKINDL Kindling Axe/Stick Chopper,FAIAXEKINDL
100001,Metabo KHE540 240v SDS Maxx Combi Hammer Drill,KHE540
57778,Makita P-90255 Pro XL 40 Piece Drill & Screwdriver Bit Set in Aluminium Case,P-90255
88357,DeWalt DT71502-QZ 14 Piece Screwdriving Set,DT71502-QZ
70439,Blackrock 7110000x1 Clear Safety Glasses,7110000x1
57009,Makita DTM40RFX1 14.4v Li-ion Oscillating Multi Tool and 24 Accessories,DTM40RFX1
101772,Metabo 626701000 26 Piece Ratchet Screwdriver Bit Set,626701000
86272,Milwaukee 4932352856 21mm SHOCKWAVE Impact Socket 1/2in Drive,4932352856
30058,Bosch GLM50 50m Laser Range / Distance Measurer / Finder,GLM50
30384,Bosch 2607336091 18v 2.6ah Li-Ion Battery,2607336091
21884,Hitachi C7U2 240v Circular Saw 66mm Cut 190mm Blade,C7U2
34936,Sealey VS8573 Mechanics Kneeling Mat EVA - 28mm,VS8573
90092,Metabo W18LTX 125 Quick 18v Inox PowerExtreme 125mm Angle Grinder Set 2 x 4.0ah Batteries,W18LTX 125 Quick
2540,Stanley STA469259 Folding Hex Key Set 9pc Imperial 4-69-259,STA469259
88355,Bosch BT 250 Professional Tripod with Adjustable Feet,BT 250
27528,Irwin IRW10507229 Mortar Rakes (2) 8mm x 20/40mm 3 Cutter,IRW10507229
89543,Faithfull FAIST414MM Staples Size 4 - 14mm Pack 1250,FAIST414MM
30785,Bahco BAHS800 S800 Socket Set 77 Piece 1/4 and 1/2in,BAHS800
88680,Draper CD182V 18v Drill Driver Bundle Kit 3x1.5Ah Batteries and Torch,CD182V
83614,Festool 499751 4.2Ah Battery Pack BPC 18v Li,499751
93725,Nitecore TUBEBLACK Tube Rechargeable Keyring Torch Black 45 Lumens,TUBEBLACK
24577,Bosch GDS301 110v Impact Wrench,GDS301
84176,Milwaukee 4932343735 SDS Max 400mm Pointed Chisel Bit,4932343735
21601,DeWalt D25831KL 110v SDS Max 5kg Chipping Hammer,D25831KL
89440,Stanley 1-33-856 FatMax Key Ring Tape 2m,1-33-856
60353,Makita GS6000 150mm Straight Grinder 110v,GS6000
90916,FEIN ASCT18 18v Drywall Screw Gun 2 x 4.0ah,ASCT18
33034,Sealey AK7341 Flexible Extension Adaptor Set 2pc 1/4inSq x 150mm and 3/8inSqx 200mm,AK7341
59728,Bosch GWS20-230H 230mm Angle Grinder 240v,GWS20-230H
101835,DeWalt DT70527T-QZ Torsion Impact Bit Tic Tac PZ2 25mm Box of 25,DT70527T-QZ
78756,Festool PD 20/4 E FFP-SET 240v Quadrill Impact Drill Set in Systainer,PD 20/4 E FFP-SET
8472,Stanley STA033553 Micro Powerlock Tape 5m / 16ft,STA033553
86531,Trend WP-HJ/02 Replacement Block for HINGE/Jig,WP-HJ/02
98993,Trend FTS/CEG FTS Chisel Safety Edge Guards 12 pack,FTS/CEG
88428,DeWalt DT7430-QZ 8mm IR Cleanable Nut Driver,DT7430-QZ
100111,Scheppach MT60 Universal Stand For Benchtop Machines,MT60
27531,Irwin IRW10507232 Mortar Rakes 8mm x 20/40mm 4 Cutter 2pk,IRW10507232
87065,DeWalt DT70526-QZ Impact Bit Tic Tac PH2 25mm x 25,DT70526-QZ
24633,FEIN 63502127030 Multimaster 65mm Precision E-Cut Saw blade x 10,63502127030
22147,Hitachi DH25DAL 25v Cordless Li-ion Hammer Drill 2 x 3.0AH,DH25DAL
55585,Hitachi UB18DAL/BO 18v Torch Bare Unit,UB18DAL/BO
29878,Milwaukee M18BX M18 18v Battery 3.0ah Red Lithium Ion,M18BX
54863,"Forgefix GB20 Builders Galvanised Fixing Band 20mm x 1,0 x 10m Box 1",GB20
30734,Stanley STA151529 Fibreglass Curved Claw Hammer 450g 16oz,STA151529
88381,FEIN FMT250 110v MultiTalent Start Kit in Case with Accessories,FMT250
25450,Stanley STA066358 Multibit Stubby Screwdriver With Bits,STA066358
81229,Dremel MM40-1/9 Multi-Max 40 Multi Tool + 10 Accessories,MM40-1/9
92667,Bosch GST18VLIS 18v Body Grip Jigsaw 2 x 4.0Ah Li-Ion in LBoxx,GST18VLIS
58165,Faithfull FAIMFPAD93 Delta Velcro Sanding Pad Triangular 93mm,FAIMFPAD93
25689,Simpson Strongtie E9/2.5 SST Heavy Duty Angle Bracket 150mm x 150mm,E9/2.5
94725,Bosch 108GSBGMLFIVE 10.8v 5pc Power Tool Kit 3 x 2.0Ah Li-ion,108GSBGMLFIVE
80877,Metabo BS18LI Mobile Workshop with 65 piece Accessory Set,BS18LI
28689,Bosch GOP300SCEL Professional Multi Cutter 110v and 8 Accessories L-Boxx,GOP300SCEL
23239,Flex WST700 VVL Vario Giraffe Sander 110v,WST700 VVL
21502,Arrow ARRET501 Electric 2in1 Stapler and Brad Tacker,ARRET501
57584,Milwaukee 4932352709 Shockwave Impact Duty TX40 25mm x 25,4932352709
90694,Panasonic EYC207LS2F31 14.4v Combi Drill & Impact Driver Kit 2 x 4.2AH,EYC207LS2F31
58387,Tacwise 0283 91/15mm Staples x 1000,0283
103037,Ox Tools OX-TCTW-TF-1362020 Thin Kerf Wood Cutting Blade 136mm x 1.5 x 20 x 20T,OX-TCTW-TF-1362020
26091,Makita 8281DZ 14.4v 2 Speed Combi Drill Bare Unit,8281DZ
28658,Bosch 0601515060 Professional Jigsaw 110v,0601515060
92721,Bosch GRL500H Professional Rotation Laser with Receiver,GRL500H
90603,FEIN 60510221010 8pc Impact Screwdriver Bit Set Box 29 PZ TX,60510221010
87876,FEIN 72363663241 FSC2.0Q SuperCut Renovation Edition Set 110v in Systainer,72363663241
1004,Faithfull FAIDSH112 Diestock Holder 38mm,FAIDSH112
86630,Festool AU-43 FFP Angle Attachment,AU-43 FFP
48795,DeWalt DWP849X Variable Speed Polisher 110V,DWP849X
99872,Panasonic EYC1014LS31 14.4v Drill Driver and Jigsaw 2 x 4.2Ah Li-Ion in Toolbag,EYC1014LS31
58610,Makita TD091DWE 10.8v Impact Driver 2 x 1.3ah Li-ion,TD091DWE
50220,"Sealey AB100E Space Warmer Paraffin Kerosene and Diesel Heater 100,000Btu/hr with Wheels",AB100E
90720,Coast HP1 Focusing LED High Output Mini Torch,HP1
49585,Hitachi SV13YA 125mm Random Orbital Palm Sander 240v,SV13YA
57779,FEIN 63502160030 Long-life E-Cut Saw Blade 35mm x 10,63502160030
90929,FEIN 92604161020 18v 2.0Ah Compact Li-Ion Battery,92604161020
25928,Bosch VARiLED 14.4-18v Work Light Bare Unit,VARiLED
27791,Bahco BAH033030 Tekno+ VDE Slotted Screwdriver 1000v 3.0mm x 100mm,BAH033030
28711,Milwaukee C18RAD-31 18v 10mm Angle Drill 1 x 3.0Ah Li-ion,C18RAD-31
8868,Stanley STA089866 Fat Max Combination Plier 150mm 0-89-866,STA089866
85626,Hitachi DV18DSFL/JF Cordless Combi Drill 18 Volt 2 x 2.5Ah Li-Ion,DV18DSFL/JF
90401,Senco 45W65MY DuraSpin Collated Screws Flooring / Wood SQ2 4.5 x 65mm 1000pk,45W65MY
88348,DeWalt DT1041-QZ Extreme Circular Saw Blade Fine Finish 254 x 30 x 80T,DT1041-QZ
55393,Bosch 1600A001S2 L-BOXX 102 with 13 Piece Organiser Insert Set,1600A001S2
90205,Hitachi DV18DSDL/JF 18v Combi Drill Kit 2 x 2.5ah Li-Ion,DV18DSDL/JF
21764,Hitachi W6VB3 Tek Screwdriver 240v,W6VB3
60156,DeWalt DT3125-QZ Multi-Purpose Sanding Discs ROS 150mmx120g - 10,DT3125-QZ
51306,Festool 451975 CMS and Basis module tower - MT 1600,451975
48037,Bosch 2608602623 Pro Abrasive Diamond blade 450mm x 25mm bore,2608602623
68246,Hitachi DH45MRL SDS Max Rotary Hammer 110v,DH45MRL
8193,Stanley STA151489 Blue Strike Hammer 20oz,STA151489
81245,Ox Tools P103510 Pro Nylon Brickline 105m / 350' - CYAN,P103510
48260,Bosch D-Tect 150SV Digital Wall Scanner Detector,D-Tect 150SV
70950,Bosch 1608190007 Parallel Guide Suitable for Circular Saw,1608190007
19259,Metabo KHE76 240v 1500w SDS Max Combi Hammer Drill,KHE76
68244,Hitachi DH40MRYL SDS Max Rotary Hammer 110v,DH40MRYL
49695,Bosch Green IXO4 3.6v Li-ion Cordless Screwdriver,IXO4
36870,Sealey AK3305 3 LED Wind-Up Rechargeable Torch,AK3305
12531,DeWalt DC415KL 125mm Cordless Angle Grinder - 36v,DC415KL
21976,DeWalt DC390N 18v Cordless Circular Saw Bare Unit,DC390N
50190,Sealey LED108C Cordless 108 LED Rechargeable Portable Floodlight Lithium-ion,LED108C
49754,Bosch PWB 600 Folding Work Bench,PWB 600
25707,Simpson Strongtie JHA450/150 Joist Hanger Jiffy Long Leg 440mm x 150mm x 1,JHA450/150
47645,Evolution BELTSAND120 Belt Sander 40 X 303mm Belts x 3 120 Grit,BELTSAND120
58216,Faithfull 2-1000 Tile Spacer Long Leg 2mm (Tub 1000),2-1000
59085,Milwaukee WCE30 110v Wall Chaser 125mm,WCE30 
25815,Quik Drive WSNTL64E Wood Screw Twin Lead 64mm x 1500,WSNTL64E
100087,Scheppach HM81 230v 8in Sliding Mitre Saw,HM81
57194,Hitachi WH18DSDL/L4 18v Cordless Impact Driver Bare Unit,WH18DSDL/L4
42228,FingerTip Design FTD2010BCP Ftd Waisted Bow Handle 128Mm,FTD2010BCP
93528,Makita B-28531 Ultra-Mag Torsion Magnetic Bit Holder,B-28531
24330,EVOLUTION RAGE185/1 Rage 185mm TCT Circular Saw 110v FREE DIAMOND BLADE,RAGE185/1
90871,Trend DWS/KIT/C Complete Sharpening Kit,DWS/KIT/C
78755,Festool PD 20/4 E FFP-Plus GB Quadrill PD Impact Drill Plus 240v,PD 20/4 E FFP-Plus GB
91463,Smart 044BMT1 44mm Titanium Coated Bi-Metal Nail Buster Extreme Blade,044BMT1
31002,Bosch ACZ100SWB Bi-Metal Serrated Segment Blade 100mm,ACZ100SWB
102350,Sealey MS157 Double End Long Reach Spark Plug Box Spanner 16/18mm with T-Bar,MS157
90673,DeWalt DCJ069XXL-XJ 10.8v - 18v XR Black Heated Jacket XX Large,DCJ069XXL-XJ
86353,Bosch GBH 2400/1 110v SDS Plus Rotary Hammer Drill in Carry Case,GBH 2400/1
86965,Makita SKR200Z Automatic Self-levelling Laser Level,SKR200Z
59797,Hitachi HIT710000 42 Piece Screwdriver Bitset,HIT710000
6688,Faithfull FAISLH Scaffold Level Holder,FAISLH
50325,Bosch GBH8-45DV SDS Max 8kg Rotary Combi Hammer Drill 110v,GBH8-45DV
47992,Bosch 2608602396 Pro Universal Turbo Diamond blade 180mm x 22mm bore,2608602396
57581,Milwaukee 4932352979 Shockwave Impact Duty PH2 50mm x 10,4932352979
16281,DeWalt DT2057 T234X Jigsaw Blades Progressor Tooth - 5pk,DT2057
49801,Bosch GSL2 Manual Floor Surface Laser Kit in L-Boxx,GSL2
71818,Hitachi WR22SA 240v Impact Wrench M12-24 850w,WR22SA
17399,DeWalt DT9521QZ Extreme 2 SDS Plus Drill Bit 6.5 x 210mm,DT9521QZ
49728,Bosch PMF190E 240v Multi Function Tool,PMF190E
58055,Metabo BS18LT 18v LT Drill Driver Body Only,BS18LT
12714,Flex WSE500 Classic Giraffe Sander 110v,WSE500 
17089,DeWalt DT7605QZ No.8 Pilot Drill Bit and No.4 Countersink Cutter,DT7605QZ
78461,SKIL 2610Z00217 Masters Guide Rail Set,2610Z00217
27613,Makita A-30542 Spare Bulbs for 18v BML185 Cordless Light Torch,A-30542
101695,Yale Security EF-KIT3 Easy Fit SmartPhone Alarm - Kit 3,EF-KIT3
76461,Makita D-08735 SDS Plus 40mm Scaling Chisel,D-08735
92189,FEIN 63502147120 Best of E-Cut Supercut Blade Set,63502147120
16255,DeWalt DEWDT2962QZ Alligator Saw Blade - TCT,DEWDT2962QZ
47646,Evolution BELTSAND100 Belt Sander 40 X 303mm Belts x 3 100 Grit,BELTSAND100
26198,Makita GA7040S 110v 180mm Angle Grinder Soft Start,GA7040S
29103,Milwaukee HD18SX-0 18v Reciprocating / Sawzall Bare Unit,HD18SX-0
92011,Axus Decor AXU/SCRBM Pro-Strip Stainless Steel RUT Multi Tool,AXU/SCRBM
59816,Vaughan 127-15 R20 Curved Claw Nail Hammer All Steel Smooth Face 20oz,127-15
50776,Bosch PORTALED136 GLI PortaLED Light - L-BOXX Size 136,PORTALED136
60354,Makita GS6000 150mm Straight Grinder 240v,GS6000
52200,Festool 487304 Hose holder - TC-SH,487304
90787,Black and Decker NW3620N-GB NW3620N 3.6v Wet & Dry Dustbuster,NW3620N-GB
14785,LED Lenser LED8421 X21 LED Torch with High End Power LEDs - Gift Box 8421,LED8421
48192,Bosch 2608598128 150mm Diamond Core Extension,2608598128
25519,FEIN 63903225010 Supercut 2.2mm Carbide Segment Blade x 1,63903225010
91453,Festool CT-W CT Wings Vacuum Clamping Nozzle,CT-W
58381,Tacwise 0334 53/6 Staples 6mm (2000),0334
69856,Metabo 625468000 18v 1.3AH Li-ion Compact Battery,625468000
17392,DeWalt DT9514-QZ Extreme 2 SDS Plus Drill Bit 6.0 x 110mm,DT9514-QZ
12552,Hitachi G12SR3L 110v 115mm Mini Angle Grinder,G12SR3L
99874,Panasonic EYC2011LS31 18v Jigsaw and Hammer Drill 2 x 4.2ah Li-ion in Toolbag,EYC2011LS31
57044,Metabo ASE 10.8v Cordless Sabre Saw PowerMaxx Bare Unit 10.8v,ASE 10.8v
47976,Bosch 2608602695 Expert Universal Turbo Diamond blade 300mm x 22mm bore,2608602695
81329,Bosch GEF7E Electric Finger File / Sander in L-Boxx 240v,GEF7E
88809,Trend SET/SS11X1/4TC 6 Piece Router Cutter Starter Set 1/4in,SET/SS11X1/4TC
60352,Makita GS5000 125mm Straight Grinder 240v,GS5000
26648,Makita 447L 240v 45l Wet And Dry Vacuum Dust Extractor,447L
49690,Stanley STA1TRA704T Heavy-Duty Staple 6mm x 1000,STA1TRA704T
57590,"Festool T 18+3 Li 3,0 Plus 18v CENTROTEC Drill 2 x 3.0ah Li-ion","T 18+3 Li 3,0 Plus"
21880,Hitachi C7BU2 Circular Saw and Case 66mm Cut 190mm Blade 240v,C7BU2
6340,Moldex MOL2405 Classic Disposable Mask FFP2 D Ventex Valve Pk 20,MOL2405
25857,Quik Drive QDHSD75E 55-75mm Heavy Steel Driver Attachment,QDHSD75E
114994,Draper TJ2LD/G 2 Tonne Trolley Jack Racing Green Limited Edition,TJ2LD/G
80529,Unibond 1807937 Aero 360 Moisture Absorber Device,1807937
88287,Sealey CT75B Cable Ties Assorted Sizes Black 75pc,CT75B
29887,Makita JR102DWE 10.8v Reciprocating Saw 2 x 1.3ah Li-ion,JR102DWE
23744,Dickies WD884 NV 40R Redhawk Super Work Trousers Navy Blue 40 Regular,WD884 NV 40R
60453,DeWalt DE0735-XJ Elevated Laser Construction Tripod 1.15m - 3.0m,DE0735-XJ
58239,Faithfull 23035111 Hand DIY Tile Cutter TCT Tipped,23035111
19213,Stanley STA0TRA205T Light-Duty Staple 8mm x 1000,STA0TRA205T
85515,Scheppach HRS400 Electric Hoist,HRS400
87894,Masterlock 8218EURDPS Steel Armoured Cable 2m x 22mm,8218EURDPS
9552,Bahco BAH24420 244-20-U7/8-HP Hardpoint Handsaw 20in,BAH24420
81078,Coast HP7R Rechargeable Black LED Torch High Output 201 Lumens,HP7R
85513,Scheppach CB02 2 Ton Chain Hoist,CB02
78798,Sealey CV96 Universal Stretch CVJ Boot,CV96
93763,Maglite XL50-S3037 139 Lumens Red LED Torch Gift Box Set,XL50-S3037
94645,Flex ADL 60 600mm Digital Spirit Level,ADL 60
21955,Hitachi CJ90VST 705w Variable Speed Jigsaw 240v,CJ90VST
90695,Panasonic EY7880LP2C31 28.8v SDS Rotary Hammer Drill Kit 2 x 3.0Ah,EY7880LP2C31
50209,Sealey AC110K Air Coupling Kit 110pc,AC110K
32381,Stanley STA097551 FatMax Locking Hex Key Set 8 pce Imperial 3/32 - 1/4in,STA097551
85468,Makita 66-021B Quick Release Belt,66-021B
84239,Forgefix 5PB1030 Masonry Anchor Bolt Projecting Zinc Yellow M10 x 30 Bag 5,5PB1030
94456,Teng SC04 84 Piece Service Case Tool Kit,SC04
24395,Bosch GWS221802 7'' 180mm Angle Grinder 240v 2200W,GWS221802
116941,GMC CRHD950CF 230v 950W Compact SDS Plus Hammer Drill,CRHD950CF
90404,Milwaukee 4932352406 1/4In Shank 60mm Shockwave Magnetic Bit Holder,4932352406
80655,FEIN ABS18C 18V 2-speed Compact Drill Driver 2 x 2.0ah,ABS18C
39732,Carlisle Brass PF106CP Pull Handle (Ornate),PF106CP
99873,Panasonic EYC 2010 LS 18v Impact Driver and Hammer Drill 2 x 4.2ah in Toolbag,EYC 2010 LS
90900,FEIN ASCT14 14.4v Drywall Screw Gun 2 x 4.0ah,ASCT14
47548,SPIT 053207 Pins HC6 32mm for Pulsa 700P Box of 500,053207
8624,R.S.T RSTRKM81030 Open Frame Tape 30m/100ft RKM81030,RSTRKM81030
28977,Irwin IRW10502619 HSS TCT Tip Drill Bits 2.5mm,IRW10502619
47644,DeWalt DT9914-QZ 16 Gauge Angled Stainless Steel Nails 63mm x 2500,DT9914-QZ
58051,Makita AN451 Air Roofing Coil Nailer 25mm - 45mm,AN451
94631,Flex L 3709-115 230v 750 Watt Ø115mm Angle Grinder,L 3709-115
58702,SPIT 922929 Ramset R3 SDS-Plus 6mm x 110mm Hammer Drill Bit,922929
90067,Metabo STA18LTX 18v Cordless Jigsaw 2 x 5.2Ah in Metaloc Case,STA18LTX
9497,Stanley STA010088 Lightweight Retractable Knife 0-10-088,STA010088
28982,Irwin IRW10502641 HSS TCT Tip Drill Bits 5.0mm,IRW10502641
12512,Hitachi CN16SA 240v Nibbler / Shear 400w,CN16SA
24540,Bosch GSB16RE Professional Impact Drill 110v,GSB16RE
25522,FEIN 63502156010 Supercut 2.2mm Carbide Saw Blade x 1,63502156010
25816,Quik Drive WSNTL51E Wood Screw Twin Lead 51mm x 2000,WSNTL51E
78922,Sealey ITJ10 Industrial Toe Jack 10/14tonne,ITJ10
2388,DeWalt DEWGRIPPER Yellow Knit Back Latex Gloves,DEWGRIPPER
19152,Arrow ARRJT21516S Staples for JT21 T27 Box 1000 8mm 5/16in,ARRJT21516S
52488,Festool 492765 CT boom arm - CT-ASA GB 240V,492765
24620,FEIN 63502106080 Multimaster 80mm HSS Segmented Saw Blade x 5,63502106080
86686,Bosch 0615990EW7 10.8v 5 Piece Mixed Tool Kit 3 x 1.3ah Li-ion L-Boxx,0615990EW7
85696,Milwaukee M18CSX-402C M18 Fuel 18v Recip / Sawzall 2 x 4.0ah Li-ion,M18CSX-402C
24524,Bosch GSS280AE2 240v Orbital Sander,GSS280AE2
58708,SPIT 922950 Ramset R3 SDS-Plus 12mm x 260mm Hammer Drill Bit,922950
116960,Bosch 1600A003NC 18v 2.0ah Li-ion Wireless Charging Battery,1600A003NC
52251,"Festool 498342 Battery pack - BPC 18 Li 3,0 Ah BPC18",498342
21566,Hitachi CR13V2L Sabre Saw 110v,CR13V2L
91448,Festool ETS EC 150/5 EQ 230v 5mm Eccentric Sander Set,ETS EC 150/5 EQ
88824,Hitachi WF18DSL/L4 18v Automatic Collated Screwdriver Bare Unit,WF18DSL/L4
24522,Bosch GSS280A Orbital Sander 240v,GSS280A
31682,DeWalt DWCSDS5160 10 x SDS Plus Drill Bit 5 x 160mm,DWCSDS5160
