"code","ean","name","brand","model","category"
10012450,"8010728079044","ASTE REGISTRABILI MOTTURA PER SERRATURA TRIPLICE","MOTTURA",,"Hardware"
10012449,"8010728083324","DEVIATORE MOTTURA QUINTUPLA AD APPLICARE","MOTTURA",,"Hardware"
10012448,"8010728010870","SERRATURA MOTTURA AD APPLICARE TRIPLICE SINISTRA CHIAVE DOPPIA MAPPA","MOTTURA",,"Hardware"
10020290,"8010728034883","SERRATURA MOTTURA AD APPLICARE QUINTUPLA SINISTRA CHIAVE A POMPA","MOTTURA",,"Hardware"
10020288,"8010728034661","SERRATURA MOTTURA AD APPLICARE QUINTUPLA DESTRA CHIAVE A POMPA","MOTTURA",,"Hardware"
10020287,"8024119969890","CAVALLOTTO MOTTURA ASTE","MOTTURA",,"Hardware"
10020286,"8024119969883","PASSANTE MOTTURA PER ASTE Ã˜18mm 2 PEZZI","MOTTURA",,"Hardware"
10020264,"8010728026819","SERRATURA MOTTURA AD APPLICARE TRIPLICE SINISTRA CHIAVE A POMPA","MOTTURA",,"Hardware"
10020263,"8010728026574","SERRATURA MOTTURA AD APPLICARE TRIPLICE DESTRA CHIAVE A POMPA","MOTTURA",,"Hardware"
10034054,8010728045063,"DEVIATORE MOTTURA VERTICALE  AD APPLICAR CON POMOLO CILINDRO","MOTTURA",,"Hardware"
10012455,8010728047227,"FERROGLIETTO MOTTURA AD APPLICARE CHIAVE A POMPA","MOTTURA",,"Hardware"
10032134,"8010728238724","CASSAFORTE MURO MOTTURA CHIAVE DOP.MAPPA 240x330x200mm ACCIAIO VERNICIATO","MOTTURA",,"Hardware"
10032132,"8010728238694","CASSAFORTE MURO MOTTURA CHIAVE DOP.MAPPA 200x290x200mm ACCIAIO VERNICIATO","MOTTURA",,"Hardware"
10032131,"8010728000185","CASSAFORTE MURO MOTTURA CHIAVE DOP.MAPPA 230x350x200mm ACCIAIO VERNICIATO","MOTTURA",,"Hardware"
10012394,"8024119016310","SERRATURA OMEC AD INFILARE P.ALLUMINIO ENTRATA 60mm MISURA 64mm PER CILINDRO OVALE","OMEC",,"Hardware"
10012514,"8024119970025","CILINDRO OVALE OMEC MISURA 54=27+27mm OTTONE","OMEC",,"Hardware"
10012395,"8024119017539","SERRATURA OMEC AD INFILARE P.ALLUMINIO ENTRATA 70mm MISURA 44mm PER CILINDRO OVALE","OMEC",,"Hardware"
10012393,"8024119016303","SERRATURA OMEC AD INFILARE P.ALLUMINIO ENTRATA 60mm MISURA 44mm PER CILINDRO OVALE","OMEC",,"Hardware"
10020279,"8024119017546","SERRATURA OMEC AD INFILARE P.ALLUMINIO ENTRATA 80mm MISURA 44mm PER CILINDRO OVALE","OMEC",,"Hardware"
10014044,"8017088500188","PORTAFUCILI A CHIAVE BOXER CON TESORETTO 3 POSTI 300x1480x200mm ACCIAIO VERNICIATO","STARK","S5001T","Hardware"
10019218,"8017088024394","CASSAFORTE MURO STARK A CHIAVE A COMBINAZIONE 400x250x195mm ACCIAIO VERNICIATO","STARK","243TK","Hardware"
10007377,"8017088091037","CASSETTA PORTAVALORI STARK A CHIAVE 250x180x90mm","STARK","PV03","Hardware"
10007387,"8017088080208","CASSAFORTE MURO STARK A CHIAVE DOPPIA MAPPA 360x230x195mm ACCIAIO VERNICIATO","STARK",802,"Hardware"
10007391,"8017088038513","CASSAFORTE MURO STARK DIGITALE 280x180x200mm","STARK","N3851","Hardware"
10007390,"8017088538013","CASSAFORTE MOBILE STARK A CHIAVE DOPPIA MAPPA 280x180x200mm ACCIAIO VERNICIATO","STARK","N3801","Hardware"
10007389,"8017088080505","CASSAFORTE MURO STARK A CHIAVE DOPPIA MAPPA 490x320x195mm ACCIAIO VERNICIATO","STARK",805,"Hardware"
10007388,"8017088080406","CASSAFORTE MURO STARK A CHIAVE DOPPIA MAPPA 420x280x195mm ACCIAIO VERNICIATO","STARK",804,"Hardware"
10007386,"8017088080154","CASSAFORTE MURO STARK A CHIAVE DOPPIA MAPPA 310x210x195mm ACCIAIO VERNICIATO","STARK","801P","Hardware"
10007385,"8017088080000","CASSAFORTE MURO STARK A CHIAVE DOPPIA MAPPA 260x180x150 mm ACCIAIO VERNICIATO","STARK",800,"Hardware"
10007384,"8017088064000","CASSAFORTE MOBILE STARK A CHIAVE DOPPIA MAPPA 220x130x115mm ACCIAIO VERNICIATO","STARK",640,"Hardware"
10007381,"8017088059150","CASSAFORTE MURO STARK DIGITALE 310x210x195mm ACCIAIO VERNICIATO","STARK","591P","Hardware"
10007380,"8017088059006","CASSAFORTE MURO STARK DIGITALE 260x180x150mm ACCIAIO VERNICIATO","STARK",590,"Hardware"
10007378,"8017088091044","CASSETTA PORTAVALORI STARK A CHIAVE 300x240x90mm","STARK","PV04","Hardware"
10007376,"8017088091013","CASSETTA PORTAVALORI STARK A CHIAVE 150x110x70mm","STARK","PV01","Hardware"
10028313,"8017088801513","CASSAFORTE MURO STARK A CHIAVE 310X210X195 mm ACCIAIO VERNICIATO","STARK",,"Hardware"
10028312,"8017088085159","CASSAFORTE MURO STARK ELETTRONICA 310X210X195 mm","STARK",,"Hardware"
10023331,"8017088080413","CASSAFORTE MURO STARK A CHIAVE 420X280X195mm ACCIAIO VERNICIATO","STARK","804XL","Hardware"
10016334,"8017088080192","CASSAF. MURO A CHIAVE 310X210X150","STARK","801XL","Hardware"
10037818,"8017088038537","CASSAFORTE MOBILE STARK DIGITALE 375x260x300mm ACCIAIO VERNICIATO","STARK","N3853","Hardware"
10037817,"8017088058405","CASSAFORTE MOBILE STARK A CHIAVE DOPPIA MAPPA 450x330x380mm ACCIAIO GRIGIO ANTRACITE","STARK","FS40","Hardware"
10030216,"8001612174044","SCALA 4 GRADINI VALDOMO IN LEGNO DI FAGGIO","VALSECCHI",,"Hardware"
10030215,"8001612156040","SGABELLO 3 GRADINI VALDOMO IN LEGNO DI FAGGIO","VALSECCHI",,"Hardware"
10030213,"8001612154046","SGABELLO 3 GRADINI VALDOMO IN LEGNO DI FAGGIO","VALSECCHI",,"Hardware"
10032668,"8001612105567","APPENDIABITI  VALDOMO 5 PEZZI LEGNO COLORE WENGE'","VALSECCHI",,"Hardware"
10032670,"8001612112121","APPENDIABITI  SPALLA SAGOMATA VALDOMO LEGNO COLORE WENGE'","VALSECCHI",,"Hardware"
10032667,"8001612105543","APPENDIABITI  VALDOMO5 PEZZI LEGNO NATURALE LUCIDO","VALSECCHI",,"Hardware"
10032669,"8001612112046","APPENDIABITI SPALLA SAGOMATA VALDOMO LEGNO NATURALE LUCIDO","VALSECCHI",,"Hardware"
10012499,"8005344002477","CILINDRO SAGOMATO VIRO FRIZIONATO MISURA 70=43+27mm OTTONE","VIRO",,"Hardware"
10012497,"8024119970063","CILINDRO SAGOMATO VIRO FRIZIONATO MISURA 60=33+27mm OTTONE","VIRO",,"Hardware"
10012496,"8005344002330","CILINDRO SAGOMATO VIRO FRIZIONATO MISURA 54=27+27mm OTTONE","VIRO",,"Hardware"
10017669,"8021012012586","SERRATURA WELKA AD INFILARE P.ALLUMINIO ENTRATA 30mm PER CILINDRO SAGOMATO","WELKA",,"Hardware"
10012519,"8024119970001","CILINDRO TONDO WELKA Ã˜22mm MISURA 54=27+27mm OTTONE","WELKA",,"Hardware"
10033787,"8012232187789","ARCO DI SICUREZZA YALE MEDIO X BICI MOTO LUNGHEZZA29mm,Ã˜31mm OTTONE","YALE",,"Hardware"
10033786,"8012232117496","COPPIA CILINDRI YALE ESTERNO STACCATO LUNGHEZZA29mm,Ã˜31mm OTTONE","YALE",,"Hardware"
10033784,"8012232117472","CILINDRO YALE ESTERNO FISSO LUNGHEZZA48mm,Ã˜25/40mm OTTONE","YALE",,"Hardware"
10033783,"8012232100894","CILINDRO YALE ESTERNO STACCATO LUNGHEZZA31-90mm,Ã˜31/43mm OTTONE","YALE",,"Hardware"
10033782,"8014017075281","CATENACCIO A CRAVATTA YALE  SMALL 107x127x50,5mm ACCIAIO","YALE",,"Hardware"
10033781,"8014017075250","OCCHIOLO FISSO  YALE PER LUCCHETTO 2PZ 1/2 SFERA","YALE",,"Hardware"
10031208,"8012232120762","CONTROBOCCHETTA YALE PER FERROGLIETTO","YALE",,"Hardware"
10031207,"8012232119421","FERROGLIETTO YALE AD APPLICARE ENTRATA60 CILINDRO STACCATO 6 MANDATE + SCROCCO","YALE",,"Hardware"
10031206,"8012232119414","FERROGLIETTO YALE AD APPLICARE ENTRATA50 CILINDRO STACCATO 6 MANDATE + SCROCCO","YALE",,"Hardware"
10031205,"8012232119469","FERROGLIETTO YALE AD APPLICARE ENTRATA 60 CILINDRO FISSO 6 MANDATE","YALE",,"Hardware"
10031204,"8012232119452","FERROGLIETTO YALE AD APPLICARE ENTRATA 50 CILINDRO FISSO 6 MANDATE","YALE",,"Hardware"
10031203,"8012232119407","FERROGLIETTO YALE AD APPLICARE ENTRATA60 CILINDRO STACCATO 5  MANDATE + SCROCCO","YALE",,"Hardware"
10031202,"8012232119391","FERROGLIETTO YALE AD APPLICARE ENTRATA 50CILINDRO STACCATO 5  MANDATE + SCROCCO","YALE",,"Hardware"
10031201,"8012232119445","FERROGLIETTO YALE AD APPLICARE ENTRATA 60 CILINDRO FISSO 5  MANDATE + SCROCCO","YALE",,"Hardware"
10031200,"8012232119438","FERROGLIETTO YALE AD APPLICARE ENTRATA 50 CILINDRO FISSO 5 MANDATE + SCROCCO","YALE",,"Hardware"
10031589,"8012232157652","LUCCHETTO YALE A COMBINAZIONE TSA ROSSO","YALE",,"Hardware"
10031588,"8012232157621","LUCCHETTO YALE A COMBINAZIONE TSA","YALE",,"Hardware"
10031587,"8012232157683","FASCIA ELASTICA YALE A COMBINAZIONE TSA 2m","YALE",,"Hardware"
10031585,"8012232157720","LUCCHETTO YALE A  COMBINAZIONE 28mm ROSSO","YALE",,"Hardware"
10031583,"8012232157713","LUCCHETTO YALE A  COMBINAZIONE 28mm GRIGIO","YALE",,"Hardware"
10031581,"8012232192189","LUCCHETTO YALE PER SERRANDE 90mm LUCE 36mm ANSA 12mm ACCIAIO","YALE",,"Hardware"
10031580,"8012232192172","LUCCHETTO YALE PER SERRANDE 82mm LUCE 30mm ANSA 11mm ACCIAIO","YALE",,"Hardware"
10031579,"8012232126191","LUCCHETTO YALE  30mm ARCO LUNGO 33mm ACCIAIO INOX","YALE",,"Hardware"
10031578,"8012232126177","LUCCHETTO YALE  40mm ARCO STANDARD 22mm ACCIAIO INOX","YALE",,"Hardware"
10031577,"8014017000290","LUCCHETTO YALE  30mm ARCO STANDARD 17mm ACCIAIO INOX","YALE",,"Hardware"
10031576,"8012232185983","LUCCHETTO YALE 80mm RETTANGOLARE OTTONE","YALE",,"Hardware"
10031575,"8012232183682","LUCCHETTO YALE 60mm RETTANGOLARE OTTONE","YALE",,"Hardware"
10031574,"8012232109484","LUCCHETTO YALE 60mm ARCO LUNGO 120mm ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031573,"8012232109477","LUCCHETTO YALE 50mm ARCO LUNGO 90mm ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031572,"8012232109460","LUCCHETTO YALE 40mm ARCO LUNGO 60mm ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031571,"8012232109453","LUCCHETTO YALE 30mm ARCO LUNGO 40mm ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031570,"8012232109491","LUCCHETTO YALE 70mm ARCO STANDARD 43mm ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031569,"8012232109439","LUCCHETTO YALE 60mm ARCO STANDARD 35mm IN ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031568,"8012232109422","LUCCHETTO YALE 50mm ARCO STANDARD 29mm IN ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031567,"8012232109415","LUCCHETTO YALE 40mm ARCO STANDARD 23mm IN ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031566,"8012232109408","LUCCHETTO YALE 30mm ARCO STANDARD 15,70mm IN ACCIAIO / CORPO OTTONE","YALE",,"Hardware"
10031565,"8012232109507","LUCCHETTO YALE 20mm ARCO STANDARD 14,50mm IN ACCIAIO/CORPO OTTONE","YALE",,"Hardware"
10031229,"8012232112729","SERRATURA SERRANDE YALE AD APPLICARE VERTICALE CHIAVE PARACENTRICA","YALE",,"Hardware"
10031228,"8012232112712","SERRATURA BASCULANTE YALE AD APPLICARE VERTICALE PER CILINDRO SAGOMATO","YALE",,"Hardware"
10031227,"8012232150882","SERRATURA SERRANDA YALE AD APPLICARE COPPIA A CHIAVE UNIFICATE CHIAVE DOPPIA MAPPA","YALE",,"Hardware"
10031226,"8012232150844","SERRATURA SERRANDA YALE AD APPLICARE LATERALE SINISTRA CHIAVE DOPPIA MAPPA","YALE",,"Hardware"
10031225,"8012232150837","SERRATURA SERRANDA YALE AD APPLICARE LATERALE DESTRA CHIAVE DOPPIA MAPPA","YALE",,"Hardware"
10031224,"8012232150813","SERRATURA SERRANDA YALE AD APPLICARE CENTRALE CHIAVE DOPPIA MAPPA","YALE",,"Hardware"
10031221,"8012232172679","SERRATURA SERRANDA YALE AD APPLICARE COPPIA A CHIAVE UNIFICATE CHIAVE PARACENTRICA","YALE",,"Hardware"
10031218,"8012232172655","SERRATURA SERRANDE YALE AD APPLICARE LATERALE SINISTRA CHIAVE PARACENTRICA","YALE",,"Hardware"
10031216,"8012232172648","SERRATURA SERRANDE YALE AD APPLICARE LATERALE DESTRA CHIAVE PARACENTRICA","YALE",,"Hardware"
10031556,"8012232195272","CASSAFORTE MOBILE YALE DIGITALE 320x200x200mm ACCIAIO SATINATO","YALE",,"Hardware"
10031214,"8012232102218","SERRATURA SERRANDE YALE AD APPLICARE CENTRALE CHIAVE PARACENTRICA","YALE",,"Hardware"
10012376,"8012232101143","SERRATURA YALE AD INFILARE NICKELATA ENTRATA 40mm DISTANZA 85mm PER CILINDRO SAGOMATO","YALE",,"Hardware"
10035903,"8023779002978","4 RICARICHE TURBO TAB AIR MAX LAVANDA 500 g X 4, ASSORBI UMIDITA'","AIR MAX",,"Painting"
10035902,"8023779002961","4 RICARICHE TURBO TAB AIR MAX NEUTRO 500 g X 4, ASSORBI UMIDITA'","AIR MAX",,"Painting"
10035901,"8023779002862","KIT ASSORBIUMIDITA' AIR MAX TAB AMBIANCE","AIR MAX",,"Painting"
10029266,"8023779002817","RICARICA UNIVERSALE ASSORBIUMIDITA' AIR MAX,1000g BREZZA ALPINA","AIR MAX",,"Painting"
10029264,"8023779002770","RICARICA UNIVERSALE ASSORBIUMIDITA' AIR MAX, 1000g LAVANDA","AIR MAX",,"Painting"
10029263,"8023779002763","RICARICA AIR MAX UNIVERSALE NEUTRO 1 kg PER ASSORBIUMIDITA' CON CRISTALLI IGROSCOPICI","AIR MAX",,"Painting"
10024162,"8023779102272","KIT MANGIA UMIDITA' AIR MAX 1+1 450 g","AIR MAX",,"Painting"
10028812,"8004383203753","AVIO SPECIALE PER SMACCHIARE AMACASA 375 ml","AMACASA",,"Painting"
10022689,"8009064015601","DILUENTE 128 PER EPOSSIDICI ATTIVA 0.50 lt","ATTIVA",,"Painting"
10022688,"8009064015472","DILUENTE 110 PER ANTIVEGETATIVA ATTIVA 0.50 lt","ATTIVA",,"Painting"
10022687,"8009064020391","ANTIVEGETATIVA GIRAGLIA ATTIVA 0.75lt NERO NO LEGA LEGGERA 6.2 mÂ² CON 1lt DILUENTE 110","ATTIVA",,"Painting"
10022686,"8009064020261","ANTIVEGETATIVA GIRAGLIA ATTIVA 0.75lt BLU SCURO, NO LEGA LEGGERA 6.2 mÂ² CON 1lt DILUENTE 110","ATTIVA",,"Painting"
10022685,"8009064020148","ANTIVEGETATIVA GIRAGLIA ATTIVA 0.75lt BIANCO NUVOLA, 6.2 mÂ² CON 1lt DILUENTE 110","ATTIVA",,"Painting"
10022683,"8009064078224","ANTIVEGETATIVA PROFESSIONAL AFP ATTIVA NERO,0.75lt NO LEGA LEGGERA 8 mÂ² CON 1lt, DILUENTE 110","ATTIVA",,"Painting"
10022682,"8009064037658","ANTIVEGETATIVA PROFESSIONAL AFP ATTIVA BLU, 0.75lt NO LEGA LEGGERA 8 mÂ² CON 1lt, DILUENTE 110","ATTIVA",,"Painting"
10022681,"8009064142666","ANTIVEGETATIVA PROFESSIONAL AFP ATTIVA WHITE 0.75lt,LEGA LEGGERA, 8 mÂ² CON 1lt, DILUENTE 110","ATTIVA",,"Painting"
10022680,"8009064116353","MARINE PRIMER ATTIVA BICOMPONENTE BIANCO 0.75 lt, 6-7 mÂ² CON 1 lt DILUENTE 128 - MAX 5%","ATTIVA",,"Painting"
10009236,"8710439020952","MONTAGE KIT COLLA DI MONTAGGIO BISON 750 g, PER LEGNO, PIETRA, CLS, METALLO E PLASTICA","BISON",,"Painting"
10009235,"8710439060446","MONTAGE KIT COLLA DI MONTAGGIO BISON 350 g, PER LEGNO, PIETRA, CLS, METALLO E PLASTICA","BISON",,"Painting"
10037623,"8710439180496","SCHIUMA PU-ANTIFUOCO EI240 BOSTIK 750ml INCOLLA, SIGILLA, COIBENTA, ISOLA, RIEMPIE","BOSTIK",,"Painting"
10030003,"8002565024493","SMALTO RITOCCO BOSTIK BIANCO 65 ml PER SUPERFICI SMALTATE, EFFETTO RIEMPITIVO, CON PENNELLINO","BOSTIK",,"Painting"
10030026,"8710439156705","SUPERCHIARO COLLA UNIVERSAL SPRAY BOSTIK 500ml, 2 IN 1 TEMPORANEO O PERMANENTE, FACILE, RAPIDO","BOSTIK",,"Painting"
10024169,"8710439168678","BOSTIK 99 850 ml ADESIVO A CONTATTO UNIVERSALE, ALTA RESISTENZA","BOSTIK",,"Painting"
10022541,"8710439168692","BOSTIK 99 1800 ml ADESIVO A CONTATTO UNIVERSALE, ALTA RESISTENZA","BOSTIK",,"Painting"
10022332,"8710439168654","BOSTIK 99 400 ml ADESIVO A CONTATTO UNIVERSALE, ALTA RESISTENZA","BOSTIK",,"Painting"
10023225,"8710439180090","SILICONE SIL-NEUTRO BOSTIK 300 ml TRASPARENTE, SERRAMENTI E LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10023223,"8710439180038","SILICONE ACETICO SIL-UV-RES BOSTIK 300ml TRASPARENTE, SERRAMENTI E VETRI, RESISTENTE RAGGI UV","BOSTIK",,"Painting"
10023221,"8710439180076","SILICONE NEUTRO SIL-SPECCHI BOSTIK 300ml TRASPARENTE,SPECCHI-METALLI ADESIONE ECCEZIONALE","BOSTIK",,"Painting"
10023220,"8710439180014","SILICONE ACETICO SIL-PRO POWER BOSTIK 300ml,TESTA DI MORO RAL8014 ALTE PRESTAZIONI","BOSTIK",,"Painting"
10023219,"8710439179995","SILICONE ACETICO SIL-PRO POWER BOSTIK 300 ml, MARRONE RAL 8017 ALTE PRESTAZIONI","BOSTIK",,"Painting"
10023218,"8710439179971","SILICONE ACETICO SIL-PRO POWER BOSTIK 300 ml, AVORIO RAL 1013 ALTE PRESTAZIONI","BOSTIK",,"Painting"
10023217,"8710439179957","SILICONE ACETICO SIL-PRO POWER BOSTIK 300 ml, GRIGIO RAL 7004 ALTE PRESTAZIONI","BOSTIK",,"Painting"
10023216,"8710439179933","SILICONE ACETICO SIL-PRO POWER BOSTIK 300 ml, NERO RAL 9005 ALTE PRESTAZIONI","BOSTIK",,"Painting"
10023214,"8710439179896","SILICONE ACETICO SIL-PRO POWER BOSTIK 300 ml, TRASPARENTE, ALTE PRESTAZIONI","BOSTIK",,"Painting"
10023215,"8710439179919","SILICONE ACETICO SIL-PRO POWER BOSTIK 300 ml, BIANCO RAL 9010 ALTE PRESTAZIONI","BOSTIK",,"Painting"
10023213,"8710439141985","SUPER SIGILLANTE ACETICO BOSTIK 300 ml ULTRA BIANCO, ANTIMUFFA SANITARI, BAGNI, CUCINE","BOSTIK",,"Painting"
10023212,"8710439179872","SILICONE ACETICO SIL-SANITARI BOSTIK 280 ml, BIANCO, ANTIMUFFA SANITARI, BAGNI, CUCINE","BOSTIK",,"Painting"
10023211,"8710439179858","SILICONE ACETICO SIL-SANITARI BOSTIK 280ml,TRASPARENTE,ANTIMUFFA SANITARI, BAGNI, CUCINE","BOSTIK",,"Painting"
10023203,"8710439158600","SILICONE ACETICO SIL-UNIVERSALE BOSTIK 280ml,TRASPARENTE,ANTIMUFFA","BOSTIK",,"Painting"
10023196,"8710439180052","SILICONE ACETICO BOSTIK ALTE TEMPERATURE SIL-300Â°,300ml, ROSSO,FORNI CANNE FUMARIE, CAMINI,STUFE","BOSTIK",,"Painting"
10023195,"8710439180335","SILICONE NEUTRO SIL-ANTIFUOCO BOSTIK 300ml, GRIGIO,REI 180, MURI PORTE TAGLIAFUOCO, INFISSI","BOSTIK",,"Painting"
10023194,"8710439179810","SILICONE ACRILICO AC-ANTIFUOCO BOSTIK 300 ml, GRIGIO, REI 180 VERNICIABILE","BOSTIK",,"Painting"
10023193,"8710439180311","SILICONE NEUTRO SIL-EDIL BOSTIK 300 ml GRIGIO, IDEALE PER EDILIZIA LATTONERIA, SANITARI, VETRI","BOSTIK",,"Painting"
10023192,"8710439179353","SILICONE ACRILICO AC-RUVIDO BOSTIK 300ml BIANCO,GIUNTI-CREPE-FESSURE VERNICIABILE, GRANULARE","BOSTIK",,"Painting"
10023206,"8710439179834","SILICONE ACETICO SIL-UNIVERSALE BOSTIK 280 ml, NERO, ANTIMUFFA","BOSTIK",,"Painting"
10023190,"8710439179339","SILICONE ACRILICO AC-30 MIN BOSTIK 300ml BIANCO,GIUNTI-CREPE-FESSURE VERNICIABILE DA 30 minuti","BOSTIK",,"Painting"
10023185,"8710439179315","SILICONE ACRILICO AC-EDILIZIA BOSTIK 300ml, GRIGIO, VERNICIABILE INODORE","BOSTIK",,"Painting"
10023180,"8710439179292","SILICONE ACRILICO AC-EDILIZIA BOSTIK 300ml, BIANCO, VERNICIABILE INODORE","BOSTIK",,"Painting"
10023204,"8710439158624","SILICONE ACETICO SIL-UNIVERSALE BOSTIK 280 ml, BIANCO, ANTIMUFFA","BOSTIK",,"Painting"
10023240,"8710439179414","SIGILLANTE SPECIALE LEGNO BOSTIK 300 ml MOGANO, VERNICIABILE CREPE FESSURE LEGNO,PARQUET","BOSTIK",,"Painting"
10023239,"8710439179391","SIGILLANTE SPECIALE LEGNO BOSTIK 300 ml ROVERE SCURO, VERNICIABILE CREPE FESSURE LEGNO,PARQUET","BOSTIK",,"Painting"
10023238,"8710439179377","SIGILLANTE SPECIALE LEGNO BOSTIK 300 ml ROVERE CHIARO, VERNICIABILE CREPE FESSURE LEGNO,PARQUET","BOSTIK",,"Painting"
10023237,"8710439180373","SIGILLANTE MS-PRO SEAL POLYMER BOSTIK 300 ml, NERO, VERNICIABILE BARCHE, METALLI, GIUNTI","BOSTIK",,"Painting"
10023236,"8710439180359","SIGILLANTE MS-PRO SEAL POLYMER BOSTIK 300ml, GRIGIO, VERNICIABILE BARCHE, METALLI, GIUNTI","BOSTIK",,"Painting"
10023235,"8710439180397","SIGILLANTE MS-PRO SEAL POLYMER BOSTIK 300ml, BIANCO, VERNICIABILE BARCHE, METALLI, GIUNTI","BOSTIK",,"Painting"
10023234,"8710439180250","SILICONE SIL-NEUTRO BOSTIK 300 ml RAME RAL 8004, SERRAMENTI E LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10023232,"8710439180236","SILICONE SIL-NEUTRO BOSTIK 300 ml AVORIO RAL 1013, SERRAMENTI LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10023231,"8710439180212","SIL-NEUTRO SILICONE NEUTRO BOSTIK 300 ml ALLUMINIO 7004, SERRAMENTI LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10023230,"8710439180199","SILICONE SIL-NEUTRO BOSTIK 300 ml GRIGIO RAL 7004, SERRAMENTI LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10023229,"8710439180175","SILICONE SIL-NEUTRO BOSTIK 300ml MARRONE RAL 8017, SERRAMENTI LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10023228,"8710439180151","SILICONE SIL-NEUTRO BOSTIK 300 ml TESTA MORO RAL8014, SERRAMENTI LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10023226,"8710439180113","SILICONE SIL-NEUTRO BOSTIK 300 ml BIANCO RAL 9016, SERRAMENTI LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10023227,"8710439180137","SILICONE SIL-NEUTRO BOSTIK 300 ml NERO RAL 9005, SERRAMENTI E LATTONERIA, POTERE ISOLANTE","BOSTIK",,"Painting"
10022390,"8710439132709","ASSEMBLER BOSTIK TRASPARENTE 210 g COLLA DI MONTAGGIO, IDEALE INCOLLAGGI A VISTA","BOSTIK",,"Painting"
10022389,"8710439132723","ASSEMBLER BOSTIK TRASPARENTE 250 g COLLA DI MONTAGGIO, EFFETTO VENTOSA POTENZIATO","BOSTIK",,"Painting"
10017880,"8710439165967","SUPERCHIARO ADESIVO UNIVERSALE BOSTIK 0.75 lt, FORMULA POTENZIATA","BOSTIK",,"Painting"
10009256,"8710439020891","STRISCIA SIGILLANTE SANITARI BOSTIK BIANCO, 22 mm x 3.35 m","BOSTIK",,"Painting"
10009255,"8710439020938","STRISCIA SIGILLANTE SANITARI BOSTIK BIANCO, 38 mm x 3.35 m","BOSTIK",,"Painting"
10009250,"8002565024448","RIPARA METALLO BOSTIK 56 g STUCCO EPOSSIDICO PER METALLI VARI","BOSTIK",,"Painting"
10009241,"8710439036328","RIPARA SOTT'ACQUA BOSTIK 56 g STUCCO EPOSSIDICO PER CALORIFERI, VASCHE, BORDI PISCINA","BOSTIK",,"Painting"
10009240,"8710439115481","POLY MAX BOSTIK MS-POLYMER BIANCO 425 g, INCOLLA, ASSEMBLA, SIGILLA TUTTI I MATERIALI","BOSTIK",,"Painting"
10009239,"8710439053448","POLY MAX BOSTIK MS-POLYMER TRASPARENTE. 300 g, INCOLLA, ASSEMBLA, SIGILLA TUTTI I MATERIALI","BOSTIK",,"Painting"
10009237,"8710439132648","POLY MAX BOSTIK MS-POLYMER TRASPARENTE 50g INCOLLA E SIGILLA TUTTI I MATERIALI","BOSTIK",,"Painting"
10009233,"8000053134167","SUPERTRASPARENTE ADESIVO UNIVERSALE BOSTIK, 125g, PRESA RAPIDA","BOSTIK",,"Painting"
10009232,"8000053131470","SUPERCHIARO ADESIVO UNIVERSALE BOSTIK 125 g, FORMULA POTENZIATA","BOSTIK",,"Painting"
10009231,"8000053131814","SUPERCHIARO ADESIVO UNIVERSALE BOSTIK 50 g, FORMULA POTENZIATA","BOSTIK",,"Painting"
10018858,"8710439165943","SUPERCHIARO ADESIVO UNIVERSALE BOSTIK 0.40 lt, FORMULA POTENZIATA","BOSTIK",,"Painting"
10030012,"8023779126896","SCHIUME CONSTRUCT PU-UNIVERSALE BOSTIK 750mlX2, ISOLANTE, INCOLLA, SIGILLA, COIBENTA, RIEMPIE","BOSTIK",,"Painting"
10024188,"8710439320908","SUPER SIGILLANTE xCAMINETTI&STUFE BOSTIK 310 g","BOSTIK",,"Painting"
10024184,"8710439012377","SUPER SIGILLANTE xCAMINETTI&STUFE BOSTIK 100 g","BOSTIK",,"Painting"
10018173,"8710439149547","NEXUS COLLA CONCENTRATA BOSTIK 7 g TRASPARENTE PER MATERIALI DIVERSI","BOSTIK",,"Painting"
10037905,"8032804774339","SUPER NASTRO ADESIVO UNIVERSALE BOSTON ROSSO, mm50x25mt, EXTRA ADESIVO, SUPER FORTE","BOSTON",,"Painting"
10037904,"8032804774483","SUPER NASTRO ADESIVO UNIVERSALE BOSTON BIANCO, mm50x25mt, EXTRA ADESIVO, SUPER FORTE","BOSTON",,"Painting"
