"_type","ambientes","areas_sociales","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","mycity","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","","","3
		
				Baños","Amenidades cuenta con áreas verdes, alberca techada, elevador, total seguridad. Un dato importante es que está totalmente amueblado, ideal para inversión y/o rentarlo a extranjero o matrimonios. - Sala - Comedor - Tres recamaras (principal con baño). Una de las recamaras se adecuo como vestidor de la recamara principal haciéndola de amplias dimensiones. - Closets - Cocina - Zona de servicio - Estacionamiento cerrado (2 cajones). - Bodega exclusiva El precio incluye los muebles.","Departamento
													
Precio Venta
																	
MN 1,950,000
120m² Superficie de terreno
120m² Superficie construída
3 Recámaras
3 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: de 5 a 10 años","Amenidades cuenta con áreas verdes, alberca techada, elevador, total seguridad. Un dato importante es que está totalmente amueblado, ideal para inversión y/o rentarlo a extranjero o matrimonios. - Sala - Comedor - Tres recamaras (principal con baño). Una de las recamaras se adecuo como vestidor de la recamara principal haciéndola de amplias dimensiones. - Closets - Cocina - Zona de servicio - Estacionamiento cerrado (2 cajones). - Bodega exclusiva El precio incluye los muebles.","/propiedades/hermoso-penthouse!-milenio-iii-vista-impresionante-51996776.html","totales","Estacionamiento de visitas","Elevador(es) (1)
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Estado de conservación (Excelente)","3
			
					Recámaras","120 m²
			totales","_","queretaro","MN 1,950,000","Seguridad privada 
Área de Juegos Infantiles 
Gas","Hermoso Penthouse! Milenio III, Vista Impresionante, 120 m²","MILENIO III, Milenio, Querétaro","_"
"Inmuebles24Item","Salón de usos múltiples","","2
		
				Baños","Hermoso departamento con vistas a la Ciudad de Querétaro, 2 recámaras cada una con baño y closet. Cocina equipada. Área de servicio Sala Comedor y medio baño para visitas. Terraza con acceso a todos los espacios del departamento. 2 espacios de estacionamiento techados. Vigilancia 24/7. Áreas comunes: Alberca, Gimnasio, Spa, Recepción, Salón usos múltiples, etc. En la renta el precio ya incluye mantenimiento.","Departamento
													
Precio Venta
																	
MN 3,500,000Precio Renta
																	
MN 26,000
150m² Superficie de terreno
150m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: 1 año","Hermoso departamento con vistas a la Ciudad de Querétaro, 2 recámaras cada una con baño y closet. Cocina equipada. Área de servicio Sala Comedor y medio baño para visitas. Terraza con acceso a todos los espacios del departamento. 2 espacios de estacionamiento techados. Vigilancia 24/7. Áreas comunes: Alberca, Gimnasio, Spa, Recepción, Salón usos múltiples, etc. En la renta el precio ya incluye mantenimiento.","/propiedades/departamento-con-vista-espectacular-2-recamaras-51985097.html","totales","","Elevador(es) (2)
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral","2
			
					Recámaras","150 m²
			totales","_","queretaro","MN 3,500,000","Aire acondicionado 
Seguridad privada 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Departamento con Vista Espectacular 2 Recámaras","Marques de la Villa del Villar, Centro Sur, Querétaro","_"
"Inmuebles24Item","","","2
		
				Baños","¡Totalmente Exclusivo Departamento en Central Park!Tenemos el Mejor Departamento de la Zona Centro y Centro Sur de Querétaro. La elegancia, lujo y comodidad ahora están al alcance de todos.No dejes pasar la oportunidad de adquirir este Magnífico Departamento que cuenta con todas las amenidades que se necesitan para vivir, y lo más sorprendente, su espectacular Vista Panorámica. Lo tenemos en las Opciones de Renta y de Venta. Ponte en contacto con nosotros al   y permítenos ofrecerte el mejor servicio.","Departamento
													
Precio Venta
																	
MN 3,400,000Precio Renta
																	
MN 21,000
156m² Superficie de terreno
156m² Superficie construída
2 Recámaras
2 Baños
Antigüedad: A estrenar","¡Totalmente Exclusivo Departamento en Central Park!Tenemos el Mejor Departamento de la Zona Centro y Centro Sur de Querétaro. La elegancia, lujo y comodidad ahora están al alcance de todos.No dejes pasar la oportunidad de adquirir este Magnífico Departamento que cuenta con todas las amenidades que se necesitan para vivir, y lo más sorprendente, su espectacular Vista Panorámica. Lo tenemos en las Opciones de Renta y de Venta. Ponte en contacto con nosotros al Ver datos Ver datos y permítenos ofrecerte el mejor servicio.Ver datos","/propiedades/departamento-en-central-park-52104444.html","totales","","Elevador(es) (3)
Alberca (SI)
Centros Comerciales Cercanos (SI)
Escuelas Cercanas (SI)
Estado de conservación (Excelente)
Piso en el que se encuentra (7)","2
			
					Recámaras","156 m²
			totales","_","queretaro","MN 3,400,000","Gimnasio (SI)
Gas (SI)","Departamento en Central Park","Central Park, Centro Sur, Querétaro","_"
"Inmuebles24Item","","","2
		
				Baños","DEPA0029 Estrena, tenemos bonito proyecto de 20 departamentos, que van desde los 81 m² hasta los 173 m² gran diseño lleno de vanguardia para ti desde $4,816,600.00","Departamento
													
Precio Venta
																	
MN 4,816,600
79m² Superficie de terreno
79m² Superficie construída
2 Recámaras
2 Baños
Antigüedad: A estrenar","DEPA0029 Estrena, tenemos bonito proyecto de 20 departamentos, que van desde los 81 m² hasta los 173 m² gran diseño lleno de vanguardia para ti desde $4,816,600.00","/propiedades/depa0029-desarrollo-a-estrenar-colonia-roma-52105063.html","totales","","Elevador(es) (1)
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral","2
			
					Recámaras","79 m²
			totales","_","queretaro","MN 4,816,600","Seguridad privada 
Calentador de agua 
Gas","Depa0029 Desarrollo a Estrenar Colonia Roma (Queretaro)","Eje 2 sur, Querétaro 24 y 26 Col. Roma Norte Del. Benito Juárez CDMX, Roma Norte, Cuauhtémoc","_"
"Inmuebles24Item","","","2
		
				Baños","Departamento en Cañada Premier, Juriquilla-Dos torres con 15 niveles, ambas con lobby triple altura-157 departamentos con diversas opciones de funcionalidad-Departamentos con 1, 2 y 3 recamaras-2 Penthouse con doble altura-Estacionamientos independientes y cubiertos-Alberca semi-olimpica con chapoteadero-Cafetería-Cancha de Pádel-Asadores-Gimnasio-Vapor-Seguridad con control de acceso-Posibilidad de bodega #ref:Departamento 162m2 Cañada Premier","Departamento
													
Precio Venta
																	
MN 4,185,216
162m² Superficie de terreno
162m² Superficie construída
2 Recámaras
2 Baños
Antigüedad: 3 años","Departamento en Cañada Premier, Juriquilla-Dos torres con 15 niveles, ambas con lobby triple altura-157 departamentos con diversas opciones de funcionalidad-Departamentos con 1, 2 y 3 recamaras-2 Penthouse con doble altura-Estacionamientos independientes y cubiertos-Alberca semi-olimpica con chapoteadero-Cafetería-Cancha de Pádel-Asadores-Gimnasio-Vapor-Seguridad con control de acceso-Posibilidad de bodega #ref:Departamento 162m2 Cañada Premier","/propiedades/departamento-de-lujo-de-dos-recamaras-en-canadas-51520439.html","totales","","","2
			
					Recámaras","162 m²
			totales","_","queretaro","MN 4,185,216","","Departamento de Lujo de Dos Recámaras en Cañadas Premier, Juriquilla, Juriquilla","_","_"
"Inmuebles24Item","Salón de usos múltiples","","2
		
				Baños","Departamento con 90 m2 de construcción. Sala Comedor Sala de TV / Estudio 1 baño completo Terraza 1 recámara con vestidor y baño completo Cuarto de lavado. Increíble vista a la ciudad de Querétaro. Estacionamiento techado. Áreas comunes: Alberca, Gimnasio, Salón de usos múltiples, Vapor Baños. Mantenimiento $ 2,000.00.","Departamento
													
Precio Venta
																	
MN 2,300,000Precio Renta
																	
MN 16,000
90m² Superficie de terreno
90m² Superficie construída
1 recamara
2 Baños
2 Estacionamientos
Antigüedad: 4 años","Departamento con 90 m2 de construcción. Sala Comedor Sala de TV / Estudio 1 baño completo Terraza 1 recámara con vestidor y baño completo Cuarto de lavado. Increíble vista a la ciudad de Querétaro. Estacionamiento techado. Áreas comunes: Alberca, Gimnasio, Salón de usos múltiples, Vapor Baños. Mantenimiento $ 2,000.00.","/propiedades/departamento-clase-a-con-increible-vista-para-51992164.html","totales","Estacionamiento de visitas","Amueblado 
Elevador(es) (2)
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Estado de conservación (Excelente)","1
			
					recamara","90 m²
			totales","_","queretaro","MN 2,300,000","Gimnasio 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Departamento Clase a con Increíble Vista Para Inversionista Torres Teide","Torres Teide, Fraccionamiento El Campanario, Querétaro","_"
"Inmuebles24Item","","","5
		
				Baños","Departamentos en venta en un desarrollo con un terreno de 1.8 hectáreas, completamente bardado, con vigilancia, esta dentro del desarrollo de El Refugio también privado, es decir contamos con doble acceso de seguridad, el desarrollo cuenta con un salón de eventos para 250 personas, una cancha de fútbol 7, una cancha de basquet, área de jardines, una salón de amenidades de 3 pisos, 1er piso alberca para nado con 2 carriles y gimnasio, 2do piso baños de vapor, spa y 3er piso 2 salas de cine. Los departamentostos corresponden a tres torres diferentes (Montemar, Montellano y Malaga), son de 245 m2 m2, de igual manera son 4 departamentos por piso y son 10 pisos, estacionamiento subterraneo con 2 cajones de estacionamiento .Comenzando en un precio de 3,003,000.00 La cocina se entrega con acabado cubierta de cuarzo, campana de extracción, estufa, alacena con horno empotrado. Los pisos se entregan en cerámica Interceramic. Los departamentos tiene 3 recámaras con baño completo y vestidor, 4.5 baños, área de lavandería amplia. La recámara principal tiene un vestidor tipo walking closet muy amplio, estancia y comedor amplios, antecomedor y cocina abierta  con barra.","Departamento
													
Precio Venta
																	
MN 3,003,000
244m² Superficie de terreno
244m² Superficie construída
3 Recámaras
5 Baños
1 estacionamiento","Departamentos en venta en un desarrollo con un terreno de 1.8 hectáreas, completamente bardado, con vigilancia, esta dentro del desarrollo de El Refugio también privado, es decir contamos con doble acceso de seguridad, el desarrollo cuenta con un salón de eventos para 250 personas, una cancha de fútbol 7, una cancha de basquet, área de jardines, una salón de amenidades de 3 pisos, 1er piso alberca para nado con 2 carriles y gimnasio, 2do piso baños de vapor, spa y 3er piso 2 salas de cine. Los departamentostos corresponden a tres torres diferentes (Montemar, Montellano y Malaga), son de 245 m2 m2, de igual manera son 4 departamentos por piso y son 10 pisos, estacionamiento subterraneo con 2 cajones de estacionamiento .Comenzando en un precio de 3,003,000.00 La cocina se entrega con acabado cubierta de cuarzo, campana de extracción, estufa, alacena con horno empotrado. Los pisos se entregan en cerámica Interceramic. Los departamentos tiene 3 recámaras con baño completo y vestidor, 4.5 baños, área de lavandería amplia. La recámara principal tiene un vestidor tipo walking closet muy amplio, estancia y comedor amplios, antecomedor y cocina abierta  con barra.","/propiedades/departamento-en-venta-en-residencial-el-refugio-51967999.html","totales","","","3
			
					Recámaras","244 m²
			totales","_","queretaro","MN 3,003,000","","Departamento en Venta en Residencial El Refugio","_","_"
"Inmuebles24Item","Salón de usos múltiples","","2
		
				Baños","Departamento de 120 m2. 87 m2 de indivisos. Total departamento 202.71 m2. Sala Comedor Cocina abierta con barra de granito. "" recámaras cada una con baño, una con vestidor y otra con closet. Pisos y baños de mármol. Área de lavado Balcón con Vista al Lago de Juriquilla. Areas comunes: Alberca, Areas verdes, Gimnasio, Area social, Estacionamiento para 2 autos. Condominio exclusivo. Vigilancia 24/7. Precio de Oportunidad !!!","Departamento
													
Precio Venta
																	
MN 2,465,000
202m² Superficie de terreno
120m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: 4 años","Departamento de 120 m2. 87 m2 de indivisos. Total departamento 202.71 m2. Sala Comedor Cocina abierta con barra de granito. "" recámaras cada una con baño, una con vestidor y otra con closet. Pisos y baños de mármol. Área de lavado Balcón con Vista al Lago de Juriquilla. Areas comunes: Alberca, Areas verdes, Gimnasio, Area social, Estacionamiento para 2 autos. Condominio exclusivo. Vigilancia 24/7. Precio de Oportunidad !!!","/propiedades/hermoso-departamento-2-recamaras-con-vista-al-lago-de-51992295.html","construidos","Estacionamiento de visitas","Elevador(es) (1)
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral","2
			
					Recámaras","_","_","queretaro","MN 2,465,000","Gimnasio 
Seguridad privada 
Cisterna 
Calentador de agua 
Gas","Hermoso Departamento 2 Recámaras con Vista Al Lago de Juriquilla","Cumbres del Lago, Fraccionamiento Cumbres del Lago, Querétaro","_"
"Inmuebles24Item","Salón de usos múltiples","","2
		
				Baños","Hermosos departamentos de 1, 2 y 3 recámaras, áreas privativas desde 125 m2 a 208 m2, Cocina equipada con barra de granito, baños con mármol y vidrio templado, vestidores con doble fondo, área de servicio 3 elevadores 5 pisos Estacionamiento subterráneo, área social, gimnasio, terrazas comunes, aluminio alemán de primera calidad en ventanales Pisos de porcelanato, mosquiteros, ventiladores, lámparas de ónix, baños de servicio 5 cisternas de 10,000 lts. está dentro de un desarrollo con varios condominios, éste condominio está dentro de uno de ellos por lo que cuenta con doble vigilancia. Precios desde $ 2,800,000.00 a $ 4,300,000.00. Con vista increíble al Campo de Golf desde cada uno de los departamentos. Listos para habitarse. Comunidad con áreas verdes.","Departamento
													
Precio Venta
																	
MN 2,800,000
125m² Superficie de terreno
125m² Superficie construída
3 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: A estrenar","Hermosos departamentos de 1, 2 y 3 recámaras, áreas privativas desde 125 m2 a 208 m2, Cocina equipada con barra de granito, baños con mármol y vidrio templado, vestidores con doble fondo, área de servicio 3 elevadores 5 pisos Estacionamiento subterráneo, área social, gimnasio, terrazas comunes, aluminio alemán de primera calidad en ventanales Pisos de porcelanato, mosquiteros, ventiladores, lámparas de ónix, baños de servicio 5 cisternas de 10,000 lts. está dentro de un desarrollo con varios condominios, éste condominio está dentro de uno de ellos por lo que cuenta con doble vigilancia. Precios desde $ 2,800,000.00 a $ 4,300,000.00. Con vista increíble al Campo de Golf desde cada uno de los departamentos. Listos para habitarse. Comunidad con áreas verdes.","/propiedades/hermosos-departamentos-con-vista-al-campo-de-golf-51992254.html","totales","Asador 
Estacionamiento de visitas","Elevador(es) (1)
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Cocina integral","3
			
					Recámaras","125 m²
			totales","_","queretaro","MN 2,800,000","Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Hermosos Departamentos con Vista Al Campo de Golf Zibatá","Zibata, Fraccionamiento Zibatá, El Marqués","_"
"Inmuebles24Item","","","3
		
				Baños","Hermoso departamento y amplio con vista espectacular a la ciudad con Construcción de 190 m2 con 3 recámaras cada una con su baño Sala Comedor Medio Baño Terraza Cocina equipada con granito y lavavajillas Área de lavado Cuarto de servicio Persiana. Áreas comunes: Alberca, Gimnasio, Salón de usos multiples. Estacionamiento techado para 2 autos.","Departamento
													
Precio Venta
																	
MN 4,000,000Precio Renta
																	
MN 25,000
190m² Superficie de terreno
190m² Superficie construída
3 Recámaras
3 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: 2 años","Hermoso departamento y amplio con vista espectacular a la ciudad con Construcción de 190 m2 con 3 recámaras cada una con su baño Sala Comedor Medio Baño Terraza Cocina equipada con granito y lavavajillas Área de lavado Cuarto de servicio Persiana. Áreas comunes: Alberca, Gimnasio, Salón de usos multiples. Estacionamiento techado para 2 autos.","/propiedades/hermoso-departamento-con-increible-vista-3-recamaras-51985377.html","totales","Estacionamiento de visitas","Elevador(es) (2)
Alberca 
Cuartos de servicio 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Estado de conservación (Excelente)","3
			
					Recámaras","190 m²
			totales","_","queretaro","MN 4,000,000","Gimnasio 
Línea telefónica 
Seguridad privada 
Calentador de agua 
Gas","Hermoso Departamento con Increible Vista 3 Recámaras Torres Teide","_","_"
"Inmuebles24Item","Salón de usos múltiples","","3
		
				Baños","Departamentos de 244 m2 con 3 recámaras cada una con su baño y vestidor Sala Comedor Desayunador Cocina equipada con barra de cuarzo Closet de blancos Medio Baño Terrazas Área de servicio Cuarto de servicio o bodega con baño completo 2 cajones de estacionamiento techado. Áreas comunes: Alberca techada, Gimnasio, Cancha de futbol, Spa, Salón de Usos Múltiples. Increíble proyecto con excelentes acabados Vigilancia 24/7 4 departamentos por piso. Paredes de concreto. Elevadores. 10 niveles. También departamentos disponibles de 171 m2.","Departamento
													
Precio Venta
																	
MN 3,120,000
244m² Superficie de terreno
244m² Superficie construída
3 Recámaras
3 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: A estrenar","Departamentos de 244 m2 con 3 recámaras cada una con su baño y vestidor Sala Comedor Desayunador Cocina equipada con barra de cuarzo Closet de blancos Medio Baño Terrazas Área de servicio Cuarto de servicio o bodega con baño completo 2 cajones de estacionamiento techado. Áreas comunes: Alberca techada, Gimnasio, Cancha de futbol, Spa, Salón de Usos Múltiples. Increíble proyecto con excelentes acabados Vigilancia 24/7 4 departamentos por piso. Paredes de concreto. Elevadores. 10 niveles. También departamentos disponibles de 171 m2.","/propiedades/hermosos-y-amplios-departamentos-en-residencial-el-51985142.html","totales","Estacionamiento de visitas","Elevador(es) (2)
Alberca 
Cuartos de servicio 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Cocina integral","3
			
					Recámaras","244 m²
			totales","_","queretaro","MN 3,120,000","Gimnasio 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles","Hermosos y Amplios Departamentos en Residencial El Refugio","El Refugio, Fraccionamiento Residencial El Refugio, Querétaro","_"
"Inmuebles24Item","Estudio","","2
		
				Baños","¡DEPARTAMENTO CON INQUILINO Y MUEBLES EN VENTA! Excelente departamento en Venta planta baja, se vende amueblado CON INQUILINO, Equipado sala comedor cocina equipada area de lavanderia Closet de blancos Recamara principal con baño completo closet 2 recamaras secundarias con closet comparten baño completo se entrega con canceles persianas mosquiteros","Departamento
													
Precio Venta
																	
MN 1,950,000
139m² Superficie de terreno
139m² Superficie construída
3 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: 3 años","¡DEPARTAMENTO CON INQUILINO Y MUEBLES EN VENTA! Excelente departamento en Venta planta baja, se vende amueblado CON INQUILINO, Equipado sala comedor cocina equipada area de lavanderia Closet de blancos Recamara principal con baño completo closet 2 recamaras secundarias con closet comparten baño completo se entrega con canceles persianas mosquiteros","/propiedades/departamento-con-inquilino-y-muebles-en-venta-milenio-51828990.html","totales","Asador 
Cancha de tenis","Amueblado (Si)
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Piso en el que se encuentra (1)","3
			
					Recámaras","139 m²
			totales","_","queretaro","MN 1,950,000","Línea telefónica 
Calentador de agua 
Área de Juegos Infantiles","Departamento con Inquilino y Muebles en Venta, Milenio III, Querétaro","Senda eterna, Milenio, Querétaro","_"
"Inmuebles24Item","","","1
		
				Baño","LINDO DEPARTAMENTO EN EXCELENTES CONDICIONES, MUY BIEN UBICADO A 1 CUADRA DE CONSTITUYENTES Y MUY CERCA DE LA SALIDA A CELAYA. EL CONDOMINIO TIENE 300 M2 DE ÁREAS VERDES, ALBERCA, ASADOR, SALÓN DE USOS MÚLTIPLES, VIGILANCIA LAS 24 HRS. ESCUELAS Y SERVICIOS CERCANOS.CONTACTO:MARIMAR FERNÁNDEZTEL: 2 90 26 82CEL: Otras Características:M2 de Área Común: 200.","Departamento
													
Precio Venta
																	
MN 1,100,000
96m² Superficie de terreno
96m² Superficie construída
2 Recámaras
1 Baño
2 Estacionamientos
Antigüedad: de 5 a 10 años","LINDO DEPARTAMENTO EN EXCELENTES CONDICIONES, MUY BIEN UBICADO A 1 CUADRA DE CONSTITUYENTES Y MUY CERCA DE LA SALIDA A CELAYA. EL CONDOMINIO TIENE 300 M2 DE ÁREAS VERDES, ALBERCA, ASADOR, SALÓN DE USOS MÚLTIPLES, VIGILANCIA LAS 24 HRS. ESCUELAS Y SERVICIOS CERCANOS.CONTACTO:MARIMAR FERNÁNDEZTEL: 2 90 26 82CEL: Ver datosOtras Características:M2 de Área Común: 200.","/propiedades/departamento-dentro-de-condominio-con-vigilancia-24-7-50979681.html","totales","","Alberca (SI)
Cuartos de servicio (SI)
Frente a parque (SI)","2
			
					Recámaras","96 m²
			totales","_","queretaro","MN 1,100,000","","Departamento Dentro de Condominio con Vigilancia 24/7 en Corregidora","CALZADA DAVID ALFARO SIQUEIROS, Pueblo Nuevo, Corregidora","_"
"Inmuebles24Item","","","2
		
				Baños","EL DEPARTAMENTO CUENTA CON ACABADOS DE LUJO, ACCESO CONTROLADO, MÁS DE 6,000M2 DE ÁREAS VERDES, CICLOPISTA, PALAPA PARA EVENTOS, UNA TORRE DE AGUA PROPIA, ÁREA DE SALA/COMEDOR, VESTIDOR Y BAÑO COMPLETO EN LA RECÁMARA PRINCIPAL, BAÑO COMPLETO PARA USO COMPARTIDO, CLÓSET DE BLANCOS EN PASILLO, COCINA INTEGRAL, CON BALCÓN, ELEVADOR, ESTACIONAMIENTO TECHADO, BODEGA. SE ENTREGA CON LAVAVAJILLAS Y MICROONDAS. MEMBRESÍA INDIVIDUAL DEL CLUB CASABLANCA $32,000SE ESCRITURA EN 1 MES DESPUÉS DE FIRMAR CONTRATO DE COMPRA-VENTA. ¡ESCRITURAS GRATIS!CONTACTO:LOURDES GONZÁLEZTEL: 2 90 26 82CEL: Otras Características:M2 de Área Común: 6000.","Departamento
													
Precio Venta
																	
MN 1,808,000
130m² Superficie de terreno
105m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","EL DEPARTAMENTO CUENTA CON ACABADOS DE LUJO, ACCESO CONTROLADO, MÁS DE 6,000M2 DE ÁREAS VERDES, CICLOPISTA, PALAPA PARA EVENTOS, UNA TORRE DE AGUA PROPIA, ÁREA DE SALA/COMEDOR, VESTIDOR Y BAÑO COMPLETO EN LA RECÁMARA PRINCIPAL, BAÑO COMPLETO PARA USO COMPARTIDO, CLÓSET DE BLANCOS EN PASILLO, COCINA INTEGRAL, CON BALCÓN, ELEVADOR, ESTACIONAMIENTO TECHADO, BODEGA. SE ENTREGA CON LAVAVAJILLAS Y MICROONDAS. MEMBRESÍA INDIVIDUAL DEL CLUB CASABLANCA $32,000SE ESCRITURA EN 1 MES DESPUÉS DE FIRMAR CONTRATO DE COMPRA-VENTA. ¡ESCRITURAS GRATIS!CONTACTO:LOURDES GONZÁLEZTEL: 2 90 26 82CEL: Ver datosOtras Características:M2 de Área Común: 6000.","/propiedades/excelentes-departamentos-en-venta-en-juriquilla-51005757.html","construidos","","Cuartos de servicio (SI)
Frente a parque (SI)","2
			
					Recámaras","_","_","queretaro","MN 1,808,000","","Excelentes Departamentos en Venta en Juriquilla","_","_"
"Inmuebles24Item","","","2
		
				Baños","departamentos en venta en un desarrollo con un terreno de 1.8 hectáreas, completamente bardado, con vigilancia,  esta dentro del desarrollo de El Refugio también privado, es decir contamos con doble acceso de seguridad, el desarrollo cuenta con un salón de eventos para 250 personas, una cancha de fútbol 7, una cancha de basquet, área de jardines, una salón de amenidades de 3 pisos, 1er piso alberca para nado con 2 carriles y gimnasio, 2do piso baños de vapor, spa y 3er piso 2 salas de cine. Los departamentosptos corresponden a la Torre Alora, son de  171m2  de igual manera son 4 departamentos por piso y son 10 pisos, estacionamiento al exterior.Comenzando en un precio de 2,194,000.00La cocina se entrega con acabado cubierta de cuarzo, campana de extracción, estufa, alacena con horno empotrado. Los pisos se entregan en cerámica Interceramic. Los departamentos tiene 3 recámaras, 2.5 baños, área de lavandería amplia. La recámara principal tiene un vestidor tipo walking closet.","Departamento
													
Precio Venta
																	
MN 2,194,000
171m² Superficie de terreno
171m² Superficie construída
3 Recámaras
2 Baños","departamentos en venta en un desarrollo con un terreno de 1.8 hectáreas, completamente bardado, con vigilancia,  esta dentro del desarrollo de El Refugio también privado, es decir contamos con doble acceso de seguridad, el desarrollo cuenta con un salón de eventos para 250 personas, una cancha de fútbol 7, una cancha de basquet, área de jardines, una salón de amenidades de 3 pisos, 1er piso alberca para nado con 2 carriles y gimnasio, 2do piso baños de vapor, spa y 3er piso 2 salas de cine. Los departamentosptos corresponden a la Torre Alora, son de  171m2  de igual manera son 4 departamentos por piso y son 10 pisos, estacionamiento al exterior.Comenzando en un precio de 2,194,000.00La cocina se entrega con acabado cubierta de cuarzo, campana de extracción, estufa, alacena con horno empotrado. Los pisos se entregan en cerámica Interceramic. Los departamentos tiene 3 recámaras, 2.5 baños, área de lavandería amplia. La recámara principal tiene un vestidor tipo walking closet.","/propiedades/departamento-en-venta-en-residencial-el-refugio-51967838.html","totales","","","3
			
					Recámaras","171 m²
			totales","_","queretaro","MN 2,194,000","","Departamento en Venta en Residencial El Refugio","_","_"
"Inmuebles24Item","","","2
		
				Baños","PERSIANAS TODOS LOS SERVICIOS (CONTROLADOS) CAJONES 2 MANTENIMIENTO DE $ 2,600.00  AMENIDADES, SALON DE USOS MULTIPLES","Departamento
													
Precio Venta
																	
MN 2,000,000
120m² Superficie de terreno
3 Recámaras
2 Baños
4 Estacionamientos","PERSIANAS TODOS LOS SERVICIOS (CONTROLADOS) CAJONES 2 MANTENIMIENTO DE $ 2,600.00  AMENIDADES, SALON DE USOS MULTIPLES","/propiedades/departamento-en-venta-milenio-51085530.html","totales","","","3
			
					Recámaras","120 m²
			totales","_","queretaro","MN 2,000,000","","Departamento en Venta Milenio","_","_"
"Inmuebles24Item","Salón de usos múltiples","","4
		
				Baños","DEPARTAMENTOS DE LUJO CON GIMNASIO EQUIPADO CARRIL DE NADO CON DOBLE ALTURA, SPA, VAPOR , SALAS DE CINES, CANCHAS DEPORTIVAS DOBLE FILTRO DE SEGURIDAD LAGOS PLAZAS COMERCIALES DENTRO DEL FRACCIONAMIENTO SERVICIOS OCULTOS AREAS VERDES CICLOPISTA ADEMAS CUENTAN CON CUARTO DE SERVICIO CON BAÑO COMPLETO","Departamento
													
Precio Venta
																	
MN 3,003,000Precio Renta
																	
MN 16,000
244m² Superficie de terreno
244m² Superficie construída
3 Recámaras
4 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: A estrenar","DEPARTAMENTOS DE LUJO CON GIMNASIO EQUIPADO CARRIL DE NADO CON DOBLE ALTURA, SPA, VAPOR , SALAS DE CINES, CANCHAS DEPORTIVAS DOBLE FILTRO DE SEGURIDAD LAGOS PLAZAS COMERCIALES DENTRO DEL FRACCIONAMIENTO SERVICIOS OCULTOS AREAS VERDES CICLOPISTA ADEMAS CUENTAN CON CUARTO DE SERVICIO CON BAÑO COMPLETO","/propiedades/el-mejor-lugar-para-invertir-esta-en-el-refugio-52101549.html","totales","Cancha de tenis 
Estacionamiento de visitas","Elevador(es) (1)
Alberca 
Cuartos de servicio 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Fumadores 
Mascotas 
Cocina integral 
Acceso tercera edad 
Estado de conservación (Excelente)
M² de jardín (4000)
Piso en el que se encuentra (1)
Número de departamentos (160)","3
			
					Recámaras","244 m²
			totales","_","queretaro","MN 3,003,000","Línea telefónica 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","El Mejor Lugar Para Invertir Esta en El Refugio Residencial Queretaro","CALLE LA VENTA  DEL REFUGIO # 1331, Residencial el Refugio, Querétaro","_"
