"product_code","ean","description"
81314203,"0024147086079       ","Le Creuset Volcanic cast iron round casserole "
81316104,"0024147175315       ","Le Creuset Teal cast iron round casserole "
81314204,"0024147086291       ","Le Creuset Volcanic cast iron round casserole "
81314401,"0024147152224       ","Le Creuset Almond cast iron round casserole "
81314402,"0024147159254       ","Le Creuset Almond cast iron round casserole "
81314403,"0024147159131       ","Le Creuset Almond cast iron round casserole "
81314404,"0024147143536       ","Le Creuset Almond cast iron round casserole "
81329502,"3426470010382       ","Pyrex  roaster "
81337302,"8760132810169       "," Rondo  Nespresso capsule holder"
81314602,"0024147201984       ","Le Creuset Cassis cast iron round casserole "
81315903,"0024147163787       ","Le Creuset Satin Black cast iron round casserole "
81315904,"0024147154891       ","Le Creuset Satin Black cast iron round casserole "
81315901,"0024147154921       ","Le Creuset Satin Black cast iron round casserole "
81315902,"0024147163794       ","Le Creuset Satin Black cast iron round casserole "
81314603,"0024147202004       ","Le Creuset Cassis cast iron round casserole "
81314604,"0024147201977       ","Le Creuset Cassis cast iron round casserole "
81314318,"0630870031592       ","Le Creuset Volcanic stoneware salt pig "
81367252,"5010777135176       ","Salter AquaWeigh mechanical scales "
81367085,"5010777135169       ","Salter Aquatronic scales "
81367063,"5010777133585       ","Salter 1046 electronic scales "
81367079,"5010777135152       ","Salter Evo platform scales "
81367084,"5010777135145       ","Salter Halo scales "
81369508,"5010777117271       ","Salter  mechanical scales "
81367058,"5010777133400       ","Salter  platform electronic scales "
81367066,"5010777133325       ","Salter 1043 electronic scales "
81367067,"5010777133660       ","Salter 1034 electronic scales "
81316107,"0024147175216       ","Le Creuset Teal cast iron shallow casserole "
81314807,"0024147013716       ","Le Creuset Cerise cast iron shallow casserole "
81314607,"0024147202028       ","Le Creuset Cassis cast iron shallow casserole "
81315907,"0024147155010       ","Le Creuset Satin Black cast iron shallow casserole "
81335207,"0727015527963       ","Bodum Schiuma milk frother "
81314207,"0024147003250       ","Le Creuset Volcanic cast iron shallow casserole "
81316015,"0630870025539       ","Le Creuset Satin Black stoneware soup bowls "
81314305,"0630870070799       ","Le Creuset Volcanic stoneware petite round casserole "
81316205,"0630870070805       ","Le Creuset Teal stoneware petite round casserole "
81314505,"0630870070812       ","Le Creuset Almond stoneware petite round casserole "
81316005,"0630870070836       ","Le Creuset Satin Black stoneware petite round casserole "
81314515,"0630870011198       ","Le Creuset Almond stoneware soup bowls "
81314905,"0630870070782       ","Le Creuset Cerise stoneware petite round casserole "
81338103,,"Sodastream drinks maker bottles "
81338105,"7290012291227       ","#N/A"
81338106,"7290012291272       ","#N/A"
81338104,,"Sodastream drinks maker replacement cylinder "
81338203,,"Sodastream drinks maker concentrate cola"
81338211,"7290012932182       ","Sodastream drinks maker concentrate cranberry & raspberry flavour"
81338212,"7290005809781       ","Sodastream drinks maker concentrate cream soda"
81338112,"7290012694264       ","Sodastream  drinks maker "
81338204,,"Sodastream drinks maker concentrate lemonade"
81338207,,"Sodastream drinks maker taste sampler pack "
81338210,"7290012932212       ","Sodastream drinks maker concentrate passion fruit & mango flavour"
81338201,,"Sodastream drinks maker concentrate diet cola"
81338205,,"Sodastream drinks maker concentrate tonic water"
81338115,,"#N/A"
81338121,"7290012291616       ","Sodastream  drinks maker Genesis"
81338217,,"Sodastream drinks maker concentrate apple flavour"
81338214,,"Sodastream drinks maker concentrate blackcurrant flavour"
81338122,"8718309251499       ","Sodastream  refill bottle "
81338220,"8718309253745       ","Sodastream drinks maker concentrate mojito flavour"
81367075,"4006501305558       ","Soehnle  electronic scales "
81367076,"4006501111043       ","Soehnle precision electronic scales "
81314915,"0024147910527       ","Le Creuset Cerise stoneware soup bowls "
81314608,"0024147202042       ","Le Creuset Cassis cast iron square grillit "
81314808,"0024147057260       ","Le Creuset Cerise cast iron square grillit "
81314408,"0024147143673       ","Le Creuset Almond cast iron square grillit "
81315908,"0024147057345       ","Le Creuset Satin Black cast iron square grillit "
81316108,"0024147175131       ","Le Creuset Teal cast iron square grillit "
81314208,"0024147057284       ","Le Creuset Volcanic cast iron square grillit "
81314516,"0630870025331       ","Le Creuset Almond stoneware storage jar "
81314512,"0630870039888       ","Le Creuset Almond stoneware sugar bowl "
81370517,"9780600624257       ","Perfect Recipe   "
81370518,"9780600624295       ","Perfect Recipe   "
81314416,"0024147193739       ","Le Creuset Almond cast iron tagine "
81314215,"0024147077374       ","Le Creuset Volcanic cast iron tatin dish "
81316206,"0630870054690       ","Le Creuset Teal stoneware pie dish "
81309209,"3168430158337       ","#N/A"
81302201,"3168430168978       ","Tefal Preference Professional saucepan & lid "
81302202,"3168430168985       ","Tefal Preference Professional saucepan & lid "
81302205,"3168430169012       ","Tefal Preference Professional frypan "
81302203,"3168430168992       ","Tefal Preference Professional saucepan & lid "
81302208,"3168430169159       ","Tefal Preference Professional sauté pan "
81302204,"3168430169005       ","Tefal Preference Professional stew pot "
81302206,"3168430169036       ","Tefal Preference Professional frypan "
81302209,"3168430169067       ","Tefal Preference Professional stir fry pan "
81302211,"3168430160286       ","Tefal Preference Professional 3 piece set "
81302207,"3168430169050       ","Tefal Preference Professional frypan "
81302212,"3168430160309       ","Tefal Preference Professional 5 piece set "
81309201,"3168430120549       ","Tefal  one egg pan "
81369509,"5099838117610       ","Hanson  electronic scales "
81367088,"5099838125882       ","#N/A"
81367229,"5099838108656       ","Terraillon Dome  traditional spring scales"
81320802,"3094570102902       ","  meat thermometer "
81393510,,"  cutting & serving board "
81309204,"9003088904001       "," Truka heat diffuser "
81301607,"5011275806759       ","Meyer Infinite Circulon skillet "
81305816,"5027899143590       ","Typhoon  steamer "
81314508,"0630870012522       ","Le Creuset Almond stoneware utensil holder "
81316008,"0630870025553       ","Le Creuset Satin Black stoneware utensil holder "
81314908,"0024147909200       ","Le Creuset Cerise stoneware utensil holder "
81316208,"0630870024884       ","Le Creuset Teal stoneware utensil holder "
81314708,"0630870051903       ","Le Creuset Cassis stoneware utensil holder "
81314406,"0024147144588       ","Le Creuset Almond cast iron oval casserole "
81370519,"9780600624196       ","Perfect Recipe   "
81331013,"8006363016636       ","Venus  cafetiere "
81341018,"5013338193080       "," Viva butcher’s trolley "
81336403,"3094570109567       ","John Lewis  water filter cartridges "
81338120,"8718309254810       ","Sodastream  drinks maker Source"
81370520,"9780600624349       ","Perfect Recipe   "
82724036,"5052830135501       ","HP 2011X 20"" colour monitor  51cm 20"" LCD screen"
82724038,"5052830135525       ","HP 2311 23"" LED monitor  58.4cm 23"" screen"
82760256,"8806071697895       ","Samsung NP-305U1AUK 29.4cm 11.6""   \b+Processor\b- Dual Core E-450"
82760327,"4026203976597       ","Toshiba NB510-119E 25.5cm 10.1""   \b+Processor\b- Intel Atom Dual Core N2600"
82704550,"4712196082345       ","Acer X1930 desktop  \b+Monitor\b- at extra cost"
82704548,"4717276982430       ","Acer X3990 desktop  \b+Monitor\b- at extra cost"
82704555,"4712196423179       ","Acer XC desktop tower  \b+Processor\b- Intel 2nd Gen. i3-2100"
82704556,"4712196382933       ","Acer XC desktop tower  \b+Processor\b- Intel 2nd Gen. i5-3330"
82760193,"5052830320396       ","#N/A"
82724105,,"Apple Thunderbolt MC914B  27"" colour LCD display 68.7cm 27"" visible screen size"
82701477,,"HP Compaq CQ2920ea desktop tower  \b+Processor\b- AMD E1-1200"
82701478,,"HP Compaq CQ2925ea desktop tower  \b+Processor\b- Intel Pentium G645T"
82701481,,"HP Pavilion 23-B015EA 23"" all in one desktop  \b+Processor\b- Intel Pentium G645"
82701482,,"HP Pavilion 23-B090ea 23"" all in one desktop  \b+Processor\b- Intel 3rd Gen. i5-3305"
82701483,,"HP Envy 23D035ea 23"" touchscreen all in one desktop  \b+Processor\b- Intel 2nd Gen. i3-2130"
82701484,,"HP Spectre One 23-E000ea 23.6"" all in one desktop  \b+Processor\b- Intel 3rd Gen. i5-3470T"
82701476,,"HP Phoenix HPE H9-1250ea with Beats Audio   \b+Monitor\b- at extra cost"
82701485,,"HP Envy Phoenix H9-1360ea desktop tower with Beats Audio  \b+Processor\b- Intel 3rd Gen. i7-3770"
82701479,,"HP Pavilion P6-2335 ea desktop tower with Beats Audio  \b+Processor\b- AMD A6-5400K"
82701480,,"HP Pavilion P6-2375ea desktop tower with Beats Audio  \b+Processor\b- AMD A8-5500"
82702336,"5052831221319       ","#N/A"
82702330,,"Apple iMac  MC812B/A \b+Monitor\b- 54.6cm 21.5"" LCD display"
82702332,,"Apple iMac  MC814B/A \b+Monitor\b- 69cm 27"" LCD display"
82702341,,"#N/A"
82702342,,"#N/A"
82702340,,"Apple Mac Mini   "
82712350,,"Apple MacBook Pro  15"" MD 103B/A "
82712351,,"Apple MacBook Pro  15"" MD 104B/A "
82712352,,"Apple MacBook Pro with Retina Display  15"" MC 975B/A "
82712353,,"Apple MacBook Pro with Retina Display  15"" MC 976B/A "
82712348,,"Apple MacBook Pro  13"" MD 101B/A "
82712349,,"Apple MacBook Pro  13"" MD 102B/A "
82712361,,"Apple Macbook Pro  MD212B/A "
82712362,,"Apple Macbook Pro  MD213B/A "
82712354,,"Apple MacBook Air  11"" MD 223B/A "
82712355,,"Apple MacBook Air  11"" MD 224B/A "
82712356,,"Apple MacBook Air  13"" MD 231B/A "
82712357,,"Apple MacBook Air  13"" MD 232B/A "
82716517,"5052830322376       ","#N/A"
82716515,"5052830322338       ","#N/A"
82716545,"5052830744628       ","#N/A"
82716556,"8806085196209       ","Samsung NP700Z3C-S01UK 35.5cm 14""   \b+Processor\b- Intel Core i5 3210M 2.6GHz"
82716519,"8806071306087       ","#N/A"
82716518,"5052830322390       ","#N/A"
82716570,"8806085292185       ","Samsung  laptop \h95;NP350V5C-AO8UK 15.6"" \b+Processor\b- Intel 3rd Gen. i3-3110M"
82716572,"8806085312685       ","Samsung  laptop NP5350V5C-A0EUK 15.6"" \b+Processor\b- Intel 3rd Gen. i5-3210M"
82716566,"8806085292031       ","Samsung  laptop NP355V5C-A0DUK 15.6"" \b+Processor\b- AMD A8-4500M"
82716565,"8806085233270       ","Samsung  laptop NP355V5C-A07UK 15.6"" \b+Processor\b- AMD A8-4500M"
82716573,"8806085287488       ","Samsung  ultrabook NP530U3C-AOAUK 13.3"" \b+Processor\b- Intel 3rd Gen. i3-3217U"
82716571,"8806085233089       ","Samsung  laptop NP535U3C-A02UK 13.3"" \b+Processor\b- AMD A6-4455M"
82716563,"8806085196216       ","Samsung NP700Z7C-S01UK 44cm 17.3""   \b+Processor\b- Intel Core i7 3615QM 2.3GHz"
82716579,"8806085287365       ","Samsung  laptop NP5350V5C-A06UK 15.6"" \b+Processor\b- Intel 3rd Gen. i7-3630QM"
82716591,"5052831646334       ","#N/A"
82716592,"5052831646341       ","#N/A"
82716580,"8806085237582       ","Samsung  touchscreen ultrabook NP540U3C-AO1UK 13.3"" \b+Processor\b- Intel 3rd Gen. i5-3317U"
82716588,"8806085233126       ","Samsung  laptop NP700G7C-S02UK 17.3"" \b+Processor\b- Intel 3rd Gen. i7-3630QM"
82716581,"8806085233218       ","Samsung  laptop NP700Z3C-S02UK 14"" \b+Processor\b- Intel 3rd Gen. i5-3210M"
82716593,"5052831646358       ","#N/A"
82716584,"8806085233188       ","Samsung  laptop NP700Z5C-S03UK 15.6"" \b+Processor\b- Intel 3rd Gen. i7-3635QM"
82716585,"8806085233171       ","Samsung  laptop NP700Z7C-SO2UK 17.3"" \b+Processor\b- Intel 3rd Gen. i7-3635QM"
82716595,"5052831646372       ","#N/A"
82716596,"5052831646389       ","#N/A"
82716587,"8806085233096       ","Samsung  ultrabook NP900X3C-A05UK 13.3"" \b+Processor\b- Intel 3rd Gen. i7-3317U"
82716583,"8806085233119       ","Samsung  ultrabook NP900XD-AO1UK 13.3"" \b+Processor\b- Intel 2nd Gen. i5-2537M"
82716597,"5052831646396       ","#N/A"
82716598,"5052831646402       ","#N/A"
82716586,"8806085287563       ","Samsung  ultrabook NP900X4D-A03UK 15"" \b+Processor\b- Intel 3rd Gen. i5-3317U"
82716524,"8806071266381       ","#N/A"
82716594,"5052831646365       ","#N/A"
82716589,"8806085391321       ","#N/A"
82716568,"8806085233102       ","Samsung  chromebook XE303C12-A01UK 11.6"" \b+Processor\b- Exynos 5250"
82716569,"8806085287570       ","Samsung  chromebook XE303C12-H01UK 11.6"" \b+Processor\b- Exynos 5250"
82716578,"8806085236189       ","Samsung  touchscreen convertible XE500T1C-AO1UK 11.6"" \b+Processor\b- Intel Atom Z2760"
82716582,"8806085236158       ","Samsung  touchscreen convertible \h95;XE700T1C-A01UK 11.6"" \b+Processor\b- Intel 3rd Gen. i5-3317U"
82713555,"4905524912067       ","Sony  laptop SVE1512C6EW.CEK 15.5"" \b+Processor\b- Intel Pentium B980"
82713559,"4905524913149       ","#N/A"
82713556,"4905524912838       ","Sony  laptop SVE1512J6ESI.CEK 15.5"" \b+Processor\b- Intel 3rd Gen. i3-3110M"
82713560,"4905524912821       ","#N/A"
82713554,"4905524912791       ","Sony  laptop SVE1512K1ESI.CEK 15.5"" \b+Processor\b- Intel 3rd Gen. i5-3210M"
82713557,"4905524913316       ","Sony  laptop SVE1712Z1EB.CEK 17.3"" \b+Processor\b- Intel 3rd Gen. i7-3632QM"
82713558,"4905524910414       ","Sony  laptop SVS1312P9EB.CEK 13.3"" \b+Processor\b- Intel 3rd Gen. i3-3210M"
82713550,"4905524875256       ","Sony Vaio SVS1511S9ES.CEK 39.2cm 15.5""   \b+Processor\b- Intel Core i5-3210M"
82713533,"5052830320976       ","#N/A"
82715634,"4051528010022       ","Toshiba  laptop C850-1D2 15.6"" \b+Processor\b- Intel Pentium B960"
82715636,"4051528010039       ","Toshiba  laptop C855-1VN 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715633,"4051528020816       ","Toshiba  laptop C855-1WQ 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715632,"4051528020809       ","Toshiba  laptop C855-1WP 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715635,"4051528009859       ","Toshiba  laptop C855-1RX 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715644,"4051528018691       ","Toshiba  laptop C855-1WM 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715642,"4051528018707       ","Toshiba  laptop C855-1WR 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715641,"4051528018714       ","Toshiba  laptop C855-1WT 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715643,"4051528018721       ","Toshiba  laptop C855-1WU 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715637,"4051528020687       ","Toshiba  laptop C875-130 17.3"" \b+Processor\b- Intel Pentium B960"
82715574,"5052830323076       ","#N/A"
82715567,"5052830323007       ","#N/A"
82715562,"5052830322802       ","#N/A"
82715569,"5052830323021       ","#N/A"
82715571,"5052830323045       ","#N/A"
82715639,"4051528020878       ","Toshiba  laptop L830-144 13.3"" \b+Processor\b- Intel 2nd Gen. i3-2365M"
82715638,"4051528020885       ","Toshiba  laptop L830-145 13.3"" \b+Processor\b- Intel 2nd Gen. i3-2365M"
82715640,"4051528013542       ","Toshiba  laptop L830-138 13.3"" \b+Processor\b- Intel 2nd Gen. i3-2365M"
82715645,"4051528013160       ","Toshiba  laptop L855-14U 15.6"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715649,"4051528013276       ","Toshiba  laptop L855-149 15.6"" \b+Processor\b- Intel 3rd Gen. i7-3630QM"
82715646,"4051528018844       ","Toshiba  laptop L870-169 17.3"" \b+Processor\b- Intel 2nd Gen. i3-2328M"
82715651,"4051528012835       ","Toshiba  laptop L875-12P 17.3"" \b+Processor\b- Intel 3rd Gen. i5-3210M"
82760322,"5052830323113       ","#N/A"
82760323,"5052830323120       ","#N/A"
82715631,"4051528025774       ","Toshiba  touchscreen laptop P845T-102 14"" \b+Processor\b- Intel 3rd Gen. i3-3217U"
82715650,"4051528014617       ","Toshiba  laptop P855-32G 15.6"" \b+Processor\b- Intel 3rd Gen. i5-3210M"
82715653,"4051528014907       ","Toshiba  laptop P855-335 15.6"" \b+Processor\b- Intel 3rd Gen. i7-3630QM"
82715654,"4051528015126       ","Toshiba  laptop P875-31P 17.3"" \b+Processor\b- Intel 3rd Gen. i7-3630QM"
82715652,"4051528007008       ","Toshiba  touchscreen convertible U920T-108 12.5"" \b+Processor\b- Intel 3rd Gen. i3-3217"
82715647,"4051528016000       ","Toshiba  ultrabook U940-100 14"" \b+Processor\b- Intel 3rd Gen. i3-3217U"
82715648,"4051528007268       ","Toshiba  ultrabook U940-10M 14"" \b+Processor\b- Intel 3rd Gen. i3-3317U"
82715655,"4051528015591       ","Toshiba  laptop X870-144 17.3"" \b+Processor\b- Intel 3rd Gen. i7-3630QM"
81700806,"7332543061167       ","Zanussi ZDF3020 dishwasher "
81700516,"7332543140312       ","#N/A"
81700602,"7332543220137       ","AEG F77012WOP dishwasher "
81700511,"7332543128167       ","#N/A"
81700603,"7332543128167       ","AEG F99009WOP dishwasher "
81702503,"5023790024297       ","#N/A"
81702502,"5023790026321       ","#N/A"
81702501,"5023790026130       ","#N/A"
81712501,"5023790024600       ","#N/A"
81702504,"5023790026154       ","#N/A"
81721108,"4242002533513       ","#N/A"
81721107,"4242002534329       ","#N/A"
81721106,"4242002533391       ","#N/A"
81721105,"4242002523774       ","#N/A"
81721203,"4242002525488       ","Bosch SKS60E02GB compact dishwasher "
81701216,"4242002642062       ","Bosch SMS40C02GB Classixx dishwasher "
81701109,"4242002707945       ","#N/A"
81701218,"4242002707945       ","Bosch SMS40C12GB dishwasher "
81701202,"4242002707938       ","Bosch SMS50T06GB dishwasher "
81701207,"4242002708614       ","Bosch SMS53A12GB dishwasher "
81701212,"4242002708492       ","Bosch SMS65E22GB dishwasher "
81701214,"4242002650920       ","Bosch SMS69L22GB Logixx dishwasher "
81711204,"4242002670935       ","Bosch SPS40C12GB slimline dishwasher "
81711206,"4242002670928       ","Bosch SPS53E12GB slimline dishwasher "
81711107,"4242002670911       ","#N/A"
81711108,"4242002671208       ","#N/A"
81727102,"9415112893883       ","#N/A"
81727104,"9415112893852       ","#N/A"
81727103,"9415112893838       ","Fisher & Paykel DD60DCHX7 integrated dishwasher drawer "
81702203,"5016108796320       ","#N/A"
81702204,"5016108796184       ","#N/A"
81702205,"5016108796184       ","Hotpoint FDFF1110P dishwasher "
81702207,"5016108771136       ","#N/A"
81712108,"5016108631621       ","#N/A"
81701915,"8007842688825       ","#N/A"
81721901,"8007842752977       ","#N/A"
81701912,"8007842602586       ","#N/A"
81730102,"5060267020017       ","Krushr 250S recycling compactor "
81730105,"5060267020062       ","Krushr 600S recycling compactor "
81703503,"8808992324348       ","#N/A"
81703502,"8808992332336       ","#N/A"
81703501,"8808992324317       ","LG D1454TF dishwasher "
81703003,"4002514987538       ","Miele G4100 dishwasher "
81703005,"4002515014226       ","Miele G4300SC dishwasher "
81703006,"4002515120842       ","Miele G5220SC dishwasher "
81702915,"4002515115800       ","#N/A"
81703007,"4002515115756       ","Miele G5620 dishwasher "
81702914,"4002515115749       ","#N/A"
81701505,"4242003550779       ","#N/A"
81701606,"4242003602294       ","Siemens SN25M280GB dishwasher "
81701607,"4242003550786       ","Siemens SN25M831GB dishwasher "
81701612,"4242003602300       ","Siemens SN25M880GB dishwasher "
81701501,"4242003553800       ","#N/A"
81701503,"4242003553824       ","#N/A"
81701512,"4242003554999       ","#N/A"
81701509,"4242003556887       ","#N/A"
81701513,"4242003555002       ","#N/A"
81711604,"4242003572481       ","Siemens SR26M230GB slimline dishwasher "
81711605,"4242003573570       ","Siemens SR26T890GB slimline dishwasher "
81702722,"8017709157586       ","Smeg DF6FABAZ1 dishwasher "
81702718,"8017709157555       ","#N/A"
81702706,"8017709157562       ","#N/A"
81702702,"8017709147891       ","#N/A"
81702703,"8017709147907       ","#N/A"
81702701,"8017709150266       ","#N/A"
81700802,"7332543061174       ","Zanussi ZDF2020 dishwasher "
81700807,"7332543219575       ","Zanussi ZDF3023 dishwasher "
81700703,"7332543220717       ","#N/A"
81710802,"7332543062010       ","Zanussi ZDS2010 slimline dishwasher "
81720701,"7332543080656       ","#N/A"
81720801,"7332543035427       ","Zanussi ZSF2450S dishwasher "
86530604,"7332543192434       ","AEG A72710GNXO frost free freezer "
86510602,"7332543192410       ","AEG S54000KMX0 larder refrigerator "
86560601,"7332543126088       ","AEG S83200CMMO frost free refrigerator freezer "
86560602,"7332543126736       ","AEG S94400CTXO frost free refrigerator freezer "
86512502,"5023790028745       ","#N/A"
86562502,"5023790027755       ","#N/A"
86562501,"5023790027731       ","#N/A"
86562503,"5023790026727       ","#N/A"
86532501,"5023790028059       ","#N/A"
86512501,"5023790027984       ","#N/A"
86571105,"4242002710808       ","#N/A"
86531202,"4242002693804       ","Bosch GSN36VL30G frost free freezer "
86531113,"4242002693910       ","#N/A"
86541204,"4242002672731       ","Bosch Logixx GSV16PW20G under counter freezer "
86551101,"4242002633572       ","#N/A"
86551105,"4242002512464       ","#N/A"
86551103,"4242002645681       ","Bosch KAN62V41GB American style side by side fridge freezer "
86561212,"4242002711126       ","Bosch KGE36AW40G refrigerator freezer "
86561132,"4242002709253       ","#N/A"
86561211,"4242002709246       ","Bosch KGN30VW20G frost free refrigerator freezer "
86561131,"4242002709277       ","#N/A"
86561201,"4242002710730       ","Bosch KGN34VI20G frost free refrigerator freezer "
86561209,"4242002709284       ","Bosch KGN34VW20G frost free refrigerator freezer "
86561107,"4242002657714       ","#N/A"
86561210,"4242002718057       ","Bosch KGN39NW20G frost free refrigerator freezer "
86561213,"4242002710167       ","Bosch KGV33VW31G refrigerator freezer "
86561137,"4242002710211       ","#N/A"
86511202,"4242002721668       ","Bosch KSV36VL30G larder refrigerator "
86511110,"4242002696065       ","#N/A"
86521201,"4242002672748       ","Bosch KTR18PW20GB under counter larder refrigerator "
86581102,"4242002465548       ","#N/A"
86560308,"7332543208166       ","#N/A"
86560307,"7332543208142       ","Electrolux EN3487 frost free refrigerator freezer "
86560305,"7332543208128       ","Electrolux EN3487 frost free refrigerator freezer "
86567135,"9415112236376       ","#N/A"
86567137,"9415112236581       ","#N/A"
86567133,"9415112233504       ","#N/A"
86567149,"9415112234709       ","#N/A"
86567136,"9415112236383       ","#N/A"
86567134,"9415112233511       ","#N/A"
86567140,"9415112234884       ","#N/A"
86567131,"9415112234587       ","#N/A"
86567139,"9415112234693       ","#N/A"
86567132,"9415112234594       ","#N/A"
86567146,"9415112233474       ","#N/A"
86567142,"9415112234419       ","#N/A"
86567111,"9415112232453       ","#N/A"
86567143,"9415112233894       ","#N/A"
86567148,"9415112236451       ","#N/A"
86567141,"9415112234402       ","#N/A"
86567147,"9415112236444       ","#N/A"
86567124,"9415112222379       ","#N/A"
86557103,"9415112238004       ","Fisher & Paykel RF540ADUX3 frost free refrigerator freezer "
86567202,"9415112233528       ","Fisher & Paykel E442BRXFDU2 frost free refrigerator freezer "
86553902,"5052263005938       ","#N/A"
86562124,"5016108780121       ","#N/A"
86562126,"5016108780091       ","#N/A"
86562121,"5016108744284       ","#N/A"
86562123,"5016108744314       ","#N/A"
86562128,"5016108788929       ","#N/A"
86562129,"5016108796085       ","#N/A"
86562130,"5016108788974       ","#N/A"
86562135,"5016108788899       ","Hotpoint Fufy 2013G refrigerator frost free freezer "
86562137,"5016108788912       ","#N/A"
86562210,"5016108788912       ","Hotpoint FUFY2013P frost free refrigerator freezer "
86562136,"5016108776803       ","#N/A"
86542101,"5016108780695       ","#N/A"
86532101,"5016108778050       ","#N/A"
86532102,"5016108778074       ","#N/A"
86532106,"5016108778104       ","#N/A"
86532201,"5016108778081       ","Hotpoint FZFM171P frost free cabinet freezer "
86562207,"5016108779965       ","Hotpoint RFAA52P refrigerator freezer "
86562112,"5016108779972       ","#N/A"
86522101,"5016108540084       ","#N/A"
86522102,"5016108540060       ","#N/A"
86522103,"5016108787663       ","#N/A"
86512110,"5016108777985       ","#N/A"
86512111,"5016108777992       ","#N/A"
86512201,"5016108778029       ","Hotpoint RLFM 171P larder refrigerator "
86502101,"5016108781388       ","#N/A"
86561910,"8007842785609       ","#N/A"
86561913,"8007842772982       ","#N/A"
86561914,"8007842772937       ","#N/A"
86562007,"8007842818628       ","Indesit CAA55NX refrigerator freezer "
86561926,"8007842777352       ","#N/A"
86521901,"8007842777680       ","#N/A"
86521902,"8007842777697       ","#N/A"
86541901,"8007842777734       ","#N/A"
86541902,"8007842777741       ","#N/A"
86584001,"5018641016842       ","LEC DF50GC drinks refrigerator "
86533905,"5052263019478       ","#N/A"
86543901,"5052263001855       ","#N/A"
86543907,"5052263010048       ","#N/A"
86503914,"5052263001831       ","#N/A"
86503902,"5052263010017       ","#N/A"
86503901,"5052263010000       ","#N/A"
86523907,"5052263001824       ","#N/A"
86523912,"5052263009981       ","#N/A"
86523911,"5052263009974       ","#N/A"
86523913,"5052263019911       ","#N/A"
86563902,"5052263019430       ","#N/A"
86563903,"5052263019447       ","#N/A"
86563912,"5052263019454       ","#N/A"
86563911,"5052263019485       ","#N/A"
86503906,"5052263019942       ","#N/A"
86503907,"5052263019959       ","#N/A"
86543908,"5052263019935       ","#N/A"
86569002,"5017173082516       ","LG GB5133AVBW fridge freezer "
86569110,"5017173082875       ","#N/A"
86569105,"5017173082851       ","#N/A"
86539101,"5017173082790       ","#N/A"
86519101,"5017173082783       ","#N/A"
86559120,"5017173082981       ","#N/A"
86559118,"5017173082721       ","#N/A"
86559116,"5017173082967       ","#N/A"
86559119,"5017173082998       ","#N/A"
86559115,"5906720015759       ","LG GS5163NSMV American style fridge freezer "
86559122,"5017173083063       ","#N/A"
86569111,"5017173082929       ","#N/A"
86559117,"5017173082707       ","#N/A"
86563702,"9005382138977       ","#N/A"
86573708,"9005382132036       ","#N/A"
86563734,"4016803142140       ","#N/A"
86563732,"4016803024392       ","#N/A"
86563716,"4016803016939       ","#N/A"
86563715,"4016803017097       ","#N/A"
86563709,"4016803024231       ","#N/A"
86563801,"4016803024330       ","Liebherr CUN3033-22 frost free refrigerator freezer "
86563811,"4016803019213       ","Liebherr CUP2221-21 refrigerator freezer "
86563723,"4016803019237       ","#N/A"
86563722,"4016803024453       ","#N/A"
86543801,"4016803022879       ","Liebherr G1223 freezer "
86533715,"4016803132127       ","#N/A"
86573705,"9005382132272       ","#N/A"
86503802,"4016803023272       ","Liebherr T1514 refrigerator "
86523803,"4016803025191       ","Liebherr T1710 under counter larder refrigerator "
86563725,"4016803022572       ","#N/A"
86543704,"4016803022978       ","#N/A"
86513703,"4016803145646       ","#N/A"
86523702,"4016803023579       ","#N/A"
86503709,"4016803023593       ","#N/A"
86542910,"4002515117729       ","#N/A"
86542911,"4002515117569       ","#N/A"
86532902,"4002515117576       ","#N/A"
86532903,"4002514805948       ","#N/A"
86572902,"4002514982045       ","#N/A"
86572903,"4002514982052       ","#N/A"
86523002,"4002515116111       ","Miele K12010S-2 larder refrigerator "
86522902,"4002515117712       ","#N/A"
86512905,"4002514389738       ","#N/A"
86563002,"4002515117583       ","Miele KDN12823S-1 frost free refrigerator freezer "
86562913,"4002515117590       ","#N/A"
86562914,"4002515117606       ","#N/A"
86563006,"4002515117811       ","Miele KFN12923SDedt/cs-2 frost free refrigerator freezer "
86563005,"4002515094006       ","Miele KFN12924SD-1 frost free refrigerator freezer "
86562917,"4002515133729       ","#N/A"
86563007,"4002514951614       ","Miele KFN14947SDE S/S frost free refrigerator freezer "
86553906,"5052263006027       ","#N/A"
86551302,"4242004127451       ","#N/A"
86561305,"4242004150060       ","#N/A"
86551305,"4242004142492       ","#N/A"
86566204,"5025232598465       ","Panasonic NR-32FW2-WB frost free refrigerator freezer "
86558505,"5028683090175       ","Rangemaster RDXD910GB/C frost free refrigerator freezer "
